YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2014,3,TN,"Combined Heat and Power, Industrial Power",Other Gases,974
2014,3,TN,"Combined Heat and Power, Industrial Power",Petroleum,194
2014,3,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,69188
2014,3,TN,"Combined Heat and Power, Commercial Power",Total,17174
2014,3,TN,"Combined Heat and Power, Commercial Power",Coal,2310
2014,3,TN,"Combined Heat and Power, Commercial Power",Natural Gas,14613
2014,3,TN,"Combined Heat and Power, Commercial Power",Petroleum,5
2014,3,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,246
2014,3,TX,Total Electric Power Industry,Total,32798408
2014,3,TX,Total Electric Power Industry,Coal,11486362
2014,3,TX,Total Electric Power Industry,Hydroelectric Conventional,51060
2014,3,TX,Total Electric Power Industry,Natural Gas,13990759
2014,3,TX,Total Electric Power Industry,Nuclear,3209799
2014,3,TX,Total Electric Power Industry,Other,22385
2014,3,TX,Total Electric Power Industry,Other Biomass,66179
2014,3,TX,Total Electric Power Industry,Other Gases,136142
2014,3,TX,Total Electric Power Industry,Petroleum,29812
2014,3,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,24426
2014,3,TX,Total Electric Power Industry,Wind,3702171
2014,3,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,79315
2014,3,TX,"Electric Generators, Independent Power Producers",Total,19056040
2014,3,TX,"Electric Generators, Independent Power Producers",Coal,7067744
2014,3,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2424
2014,3,TX,"Electric Generators, Independent Power Producers",Natural Gas,5011701
2014,3,TX,"Electric Generators, Independent Power Producers",Nuclear,3209799
2014,3,TX,"Electric Generators, Independent Power Producers",Other,0
2014,3,TX,"Electric Generators, Independent Power Producers",Other Biomass,53108
2014,3,TX,"Electric Generators, Independent Power Producers",Petroleum,3322
2014,3,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,24190
2014,3,TX,"Electric Generators, Independent Power Producers",Wind,3675269
2014,3,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,8482
2014,3,TX,"Electric Generators, Electric Utilities",Total,7032387
2014,3,TX,"Electric Generators, Electric Utilities",Coal,4418618
2014,3,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,48636
2014,3,TX,"Electric Generators, Electric Utilities",Natural Gas,2529860
2014,3,TX,"Electric Generators, Electric Utilities",Petroleum,8372
2014,3,TX,"Electric Generators, Electric Utilities",Wind,26902
2014,3,TX,"Combined Heat and Power, Industrial Power",Total,3442914
2014,3,TX,"Combined Heat and Power, Industrial Power",Natural Gas,3250325
2014,3,TX,"Combined Heat and Power, Industrial Power",Other,22305
2014,3,TX,"Combined Heat and Power, Industrial Power",Other Biomass,10046
2014,3,TX,"Combined Heat and Power, Industrial Power",Other Gases,71361
2014,3,TX,"Combined Heat and Power, Industrial Power",Petroleum,18044
2014,3,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,70833
2014,3,TX,"Combined Heat and Power, Electric Power",Total,3209146
2014,3,TX,"Combined Heat and Power, Electric Power",Natural Gas,3144285
2014,3,TX,"Combined Heat and Power, Electric Power",Other,81
2014,3,TX,"Combined Heat and Power, Electric Power",Other Gases,64780
2014,3,TX,"Combined Heat and Power, Commercial Power",Total,57922
2014,3,TX,"Combined Heat and Power, Commercial Power",Natural Gas,54588
2014,3,TX,"Combined Heat and Power, Commercial Power",Other Biomass,3025
2014,3,TX,"Combined Heat and Power, Commercial Power",Petroleum,73
2014,3,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,236
2014,3,US-Total,Total Electric Power Industry,Total,332111368
2014,3,US-Total,Total Electric Power Industry,Coal,136781119
2014,3,US-Total,Total Electric Power Industry,Geothermal,1400459
2014,3,US-Total,Total Electric Power Industry,Hydroelectric Conventional,24218938
2014,3,US-Total,Total Electric Power Industry,Natural Gas,77949702
2014,3,US-Total,Total Electric Power Industry,Nuclear,62397080
2014,3,US-Total,Total Electric Power Industry,Other,1035741
2014,3,US-Total,Total Electric Power Industry,Other Biomass,1801612
2014,3,US-Total,Total Electric Power Industry,Other Gases,847319
2014,3,US-Total,Total Electric Power Industry,Petroleum,3298075
2014,3,US-Total,Total Electric Power Industry,Pumped Storage,-421403
2014,3,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1412240
2014,3,US-Total,Total Electric Power Industry,Wind,17753209
2014,3,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3637275
2014,3,US-Total,"Electric Generators, Independent Power Producers",Total,112044453
2014,3,US-Total,"Electric Generators, Independent Power Producers",Coal,32703671
2014,3,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1279526
2014,3,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1833348
2014,3,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,26859649
2014,3,US-Total,"Electric Generators, Independent Power Producers",Nuclear,29785334
2014,3,US-Total,"Electric Generators, Independent Power Producers",Other,518726
2014,3,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1254638
2014,3,US-Total,"Electric Generators, Independent Power Producers",Other Gases,28963
2014,3,US-Total,"Electric Generators, Independent Power Producers",Petroleum,839084
2014,3,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-66211
2014,3,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1266358
2014,3,US-Total,"Electric Generators, Independent Power Producers",Wind,14937228
2014,3,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,804139
2014,3,US-Total,"Electric Generators, Electric Utilities",Total,194131891
2014,3,US-Total,"Electric Generators, Electric Utilities",Coal,101100576
2014,3,US-Total,"Electric Generators, Electric Utilities",Geothermal,97387
2014,3,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,22169409
2014,3,US-Total,"Electric Generators, Electric Utilities",Natural Gas,33164924
2014,3,US-Total,"Electric Generators, Electric Utilities",Nuclear,32611746
2014,3,US-Total,"Electric Generators, Electric Utilities",Other,41123
2014,3,US-Total,"Electric Generators, Electric Utilities",Other Biomass,117803
2014,3,US-Total,"Electric Generators, Electric Utilities",Other Gases,6804
2014,3,US-Total,"Electric Generators, Electric Utilities",Petroleum,2011368
2014,3,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-355192
2014,3,US-Total,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,107039
2014,3,US-Total,"Electric Generators, Electric Utilities",Wind,2803772
2014,3,US-Total,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,255132
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Total,12289914
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Coal,1159010
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,212327
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Natural Gas,7335759
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Other,312093
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Other Biomass,111534
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Other Gases,582113
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Petroleum,205031
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,1748
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Wind,4057
2014,3,US-Total,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,2366242
2014,3,US-Total,"Combined Heat and Power, Electric Power",Total,12579587
2014,3,US-Total,"Combined Heat and Power, Electric Power",Coal,1735423
2014,3,US-Total,"Combined Heat and Power, Electric Power",Geothermal,23546
2014,3,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,10007592
2014,3,US-Total,"Combined Heat and Power, Electric Power",Other,67991
2014,3,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,102340
2014,3,US-Total,"Combined Heat and Power, Electric Power",Other Gases,229438
2014,3,US-Total,"Combined Heat and Power, Electric Power",Petroleum,208368
2014,3,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,204887
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Total,1065522
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Coal,82439
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,3854
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,581778
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Other,95808
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,215297
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,34224
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,37094
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Wind,8153
2014,3,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,6875
2014,3,UT,Total Electric Power Industry,Total,3273005
2014,3,UT,Total Electric Power Industry,Coal,2485677
2014,3,UT,Total Electric Power Industry,Geothermal,44431
2014,3,UT,Total Electric Power Industry,Hydroelectric Conventional,70441
2014,3,UT,Total Electric Power Industry,Natural Gas,572723
2014,3,UT,Total Electric Power Industry,Other,18288
2014,3,UT,Total Electric Power Industry,Other Biomass,6084
2014,3,UT,Total Electric Power Industry,Other Gases,86
2014,3,UT,Total Electric Power Industry,Petroleum,1454
2014,3,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,213
2014,3,UT,Total Electric Power Industry,Wind,73608
2014,3,UT,"Electric Generators, Independent Power Producers",Total,156683
2014,3,UT,"Electric Generators, Independent Power Producers",Coal,32272
2014,3,UT,"Electric Generators, Independent Power Producers",Geothermal,19414
2014,3,UT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,965
2014,3,UT,"Electric Generators, Independent Power Producers",Natural Gas,24451
2014,3,UT,"Electric Generators, Independent Power Producers",Other Biomass,5699
2014,3,UT,"Electric Generators, Independent Power Producers",Petroleum,61
2014,3,UT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,213
2014,3,UT,"Electric Generators, Independent Power Producers",Wind,73608
2014,3,UT,"Electric Generators, Electric Utilities",Total,3021974
2014,3,UT,"Electric Generators, Electric Utilities",Coal,2418975
2014,3,UT,"Electric Generators, Electric Utilities",Geothermal,25017
2014,3,UT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,69477
2014,3,UT,"Electric Generators, Electric Utilities",Natural Gas,507133
2014,3,UT,"Electric Generators, Electric Utilities",Petroleum,1372
2014,3,UT,"Combined Heat and Power, Industrial Power",Total,86607
2014,3,UT,"Combined Heat and Power, Industrial Power",Coal,34430
2014,3,UT,"Combined Heat and Power, Industrial Power",Natural Gas,34169
2014,3,UT,"Combined Heat and Power, Industrial Power",Other,17902
2014,3,UT,"Combined Heat and Power, Industrial Power",Other Gases,86
2014,3,UT,"Combined Heat and Power, Industrial Power",Petroleum,20
2014,3,UT,"Combined Heat and Power, Electric Power",Total,816
2014,3,UT,"Combined Heat and Power, Electric Power",Natural Gas,43
2014,3,UT,"Combined Heat and Power, Electric Power",Other,386
2014,3,UT,"Combined Heat and Power, Electric Power",Other Biomass,385
2014,3,UT,"Combined Heat and Power, Electric Power",Petroleum,1
2014,3,UT,"Combined Heat and Power, Commercial Power",Total,6926
2014,3,UT,"Combined Heat and Power, Commercial Power",Natural Gas,6926
2014,3,UT,"Combined Heat and Power, Commercial Power",Petroleum,0
2014,3,VA,Total Electric Power Industry,Total,6559448
2014,3,VA,Total Electric Power Industry,Coal,1760665
2014,3,VA,Total Electric Power Industry,Hydroelectric Conventional,110631
2014,3,VA,Total Electric Power Industry,Natural Gas,1668575
2014,3,VA,Total Electric Power Industry,Nuclear,2683699
2014,3,VA,Total Electric Power Industry,Other,34797
2014,3,VA,Total Electric Power Industry,Other Biomass,76114
2014,3,VA,Total Electric Power Industry,Petroleum,105003
2014,3,VA,Total Electric Power Industry,Pumped Storage,-106682
2014,3,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,226646
2014,3,VA,"Electric Generators, Independent Power Producers",Total,916942
2014,3,VA,"Electric Generators, Independent Power Producers",Coal,142567
2014,3,VA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5918
2014,3,VA,"Electric Generators, Independent Power Producers",Natural Gas,662670
2014,3,VA,"Electric Generators, Independent Power Producers",Other,18236
2014,3,VA,"Electric Generators, Independent Power Producers",Other Biomass,57265
2014,3,VA,"Electric Generators, Independent Power Producers",Petroleum,17118
2014,3,VA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,13168
2014,3,VA,"Electric Generators, Electric Utilities",Total,5300303
2014,3,VA,"Electric Generators, Electric Utilities",Coal,1511398
2014,3,VA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,103835
2014,3,VA,"Electric Generators, Electric Utilities",Natural Gas,919802
2014,3,VA,"Electric Generators, Electric Utilities",Nuclear,2683699
2014,3,VA,"Electric Generators, Electric Utilities",Other,0
2014,3,VA,"Electric Generators, Electric Utilities",Other Biomass,363
2014,3,VA,"Electric Generators, Electric Utilities",Petroleum,86316
2014,3,VA,"Electric Generators, Electric Utilities",Pumped Storage,-106682
2014,3,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,101571
2014,3,VA,"Combined Heat and Power, Industrial Power",Total,188186
2014,3,VA,"Combined Heat and Power, Industrial Power",Coal,47714
2014,3,VA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,878
2014,3,VA,"Combined Heat and Power, Industrial Power",Natural Gas,25671
2014,3,VA,"Combined Heat and Power, Industrial Power",Other Biomass,533
2014,3,VA,"Combined Heat and Power, Industrial Power",Petroleum,1483
2014,3,VA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,111907
2014,3,VA,"Combined Heat and Power, Electric Power",Total,118388
2014,3,VA,"Combined Heat and Power, Electric Power",Coal,58169
2014,3,VA,"Combined Heat and Power, Electric Power",Natural Gas,60217
2014,3,VA,"Combined Heat and Power, Electric Power",Other,0
2014,3,VA,"Combined Heat and Power, Electric Power",Petroleum,2
2014,3,VA,"Combined Heat and Power, Commercial Power",Total,35629
2014,3,VA,"Combined Heat and Power, Commercial Power",Coal,817
2014,3,VA,"Combined Heat and Power, Commercial Power",Natural Gas,215
2014,3,VA,"Combined Heat and Power, Commercial Power",Other,16561
2014,3,VA,"Combined Heat and Power, Commercial Power",Other Biomass,17952
2014,3,VA,"Combined Heat and Power, Commercial Power",Petroleum,84
2014,3,VA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2014,3,VT,Total Electric Power Industry,Total,644244
2014,3,VT,Total Electric Power Industry,Hydroelectric Conventional,97036
2014,3,VT,Total Electric Power Industry,Natural Gas,267
2014,3,VT,Total Electric Power Industry,Nuclear,462717
2014,3,VT,Total Electric Power Industry,Other Biomass,2287
2014,3,VT,Total Electric Power Industry,Petroleum,2016
2014,3,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,2309
2014,3,VT,Total Electric Power Industry,Wind,30211
2014,3,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,47401
2014,3,VT,"Electric Generators, Independent Power Producers",Total,557866
2014,3,VT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,65598
2014,3,VT,"Electric Generators, Independent Power Producers",Nuclear,462717
2014,3,VT,"Electric Generators, Independent Power Producers",Other Biomass,2287
2014,3,VT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2309
2014,3,VT,"Electric Generators, Independent Power Producers",Wind,12332
2014,3,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,12623
2014,3,VT,"Electric Generators, Electric Utilities",Total,85842
2014,3,VT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,31438
2014,3,VT,"Electric Generators, Electric Utilities",Natural Gas,267
2014,3,VT,"Electric Generators, Electric Utilities",Petroleum,1745
2014,3,VT,"Electric Generators, Electric Utilities",Wind,17879
2014,3,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,34513
2014,3,VT,"Combined Heat and Power, Commercial Power",Total,535
2014,3,VT,"Combined Heat and Power, Commercial Power",Petroleum,271
2014,3,VT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,264
2014,3,WA,Total Electric Power Industry,Total,10229426
2014,3,WA,Total Electric Power Industry,Coal,306620
2014,3,WA,Total Electric Power Industry,Hydroelectric Conventional,7644833
2014,3,WA,Total Electric Power Industry,Natural Gas,535001
2014,3,WA,Total Electric Power Industry,Nuclear,835874
2014,3,WA,Total Electric Power Industry,Other,13398
2014,3,WA,Total Electric Power Industry,Other Biomass,21426
2014,3,WA,Total Electric Power Industry,Other Gases,2299
2014,3,WA,Total Electric Power Industry,Petroleum,2677
2014,3,WA,Total Electric Power Industry,Pumped Storage,-667
2014,3,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,70
2014,3,WA,Total Electric Power Industry,Wind,753191
2014,3,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,114705
2014,3,WA,"Electric Generators, Independent Power Producers",Total,714446
2014,3,WA,"Electric Generators, Independent Power Producers",Coal,302985
2014,3,WA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,28714
2014,3,WA,"Electric Generators, Independent Power Producers",Natural Gas,0
2014,3,WA,"Electric Generators, Independent Power Producers",Other,6514
2014,3,WA,"Electric Generators, Independent Power Producers",Other Biomass,8493
2014,3,WA,"Electric Generators, Independent Power Producers",Petroleum,1109
2014,3,WA,"Electric Generators, Independent Power Producers",Wind,366633
2014,3,WA,"Electric Generators, Electric Utilities",Total,9310617
2014,3,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,7616119
2014,3,WA,"Electric Generators, Electric Utilities",Natural Gas,450714
2014,3,WA,"Electric Generators, Electric Utilities",Nuclear,835874
2014,3,WA,"Electric Generators, Electric Utilities",Other,0
2014,3,WA,"Electric Generators, Electric Utilities",Other Biomass,10959
2014,3,WA,"Electric Generators, Electric Utilities",Petroleum,611
2014,3,WA,"Electric Generators, Electric Utilities",Pumped Storage,-667
2014,3,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,70
2014,3,WA,"Electric Generators, Electric Utilities",Wind,386558
2014,3,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,10379
2014,3,WA,"Combined Heat and Power, Industrial Power",Total,121960
2014,3,WA,"Combined Heat and Power, Industrial Power",Coal,3635
2014,3,WA,"Combined Heat and Power, Industrial Power",Natural Gas,4806
2014,3,WA,"Combined Heat and Power, Industrial Power",Other,6884
2014,3,WA,"Combined Heat and Power, Industrial Power",Other Biomass,1395
2014,3,WA,"Combined Heat and Power, Industrial Power",Petroleum,914
2014,3,WA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,104326
2014,3,WA,"Combined Heat and Power, Electric Power",Total,80613
2014,3,WA,"Combined Heat and Power, Electric Power",Natural Gas,78314
2014,3,WA,"Combined Heat and Power, Electric Power",Other Gases,2299
2014,3,WA,"Combined Heat and Power, Electric Power",Petroleum,0
2014,3,WA,"Combined Heat and Power, Commercial Power",Total,1790
2014,3,WA,"Combined Heat and Power, Commercial Power",Natural Gas,1167
2014,3,WA,"Combined Heat and Power, Commercial Power",Other Biomass,580
2014,3,WA,"Combined Heat and Power, Commercial Power",Petroleum,44
2014,3,WI,Total Electric Power Industry,Total,4692329
2014,3,WI,Total Electric Power Industry,Coal,3022640
2014,3,WI,Total Electric Power Industry,Hydroelectric Conventional,206214
2014,3,WI,Total Electric Power Industry,Natural Gas,465809
2014,3,WI,Total Electric Power Industry,Nuclear,647855
2014,3,WI,Total Electric Power Industry,Other,2050
2014,3,WI,Total Electric Power Industry,Other Biomass,42374
2014,3,WI,Total Electric Power Industry,Petroleum,36660
2014,3,WI,Total Electric Power Industry,Wind,163032
2014,3,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,105695
2014,3,WI,"Electric Generators, Independent Power Producers",Total,972362
2014,3,WI,"Electric Generators, Independent Power Producers",Coal,0
2014,3,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,9102
2014,3,WI,"Electric Generators, Independent Power Producers",Natural Gas,194384
2014,3,WI,"Electric Generators, Independent Power Producers",Nuclear,647855
2014,3,WI,"Electric Generators, Independent Power Producers",Other Biomass,34432
2014,3,WI,"Electric Generators, Independent Power Producers",Petroleum,96
2014,3,WI,"Electric Generators, Independent Power Producers",Wind,59706
2014,3,WI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,26789
2014,3,WI,"Electric Generators, Electric Utilities",Total,3463124
2014,3,WI,"Electric Generators, Electric Utilities",Coal,2941669
2014,3,WI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,182836
2014,3,WI,"Electric Generators, Electric Utilities",Natural Gas,188322
2014,3,WI,"Electric Generators, Electric Utilities",Other,1395
2014,3,WI,"Electric Generators, Electric Utilities",Other Biomass,1397
2014,3,WI,"Electric Generators, Electric Utilities",Petroleum,16983
2014,3,WI,"Electric Generators, Electric Utilities",Wind,103327
2014,3,WI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,27195
2014,3,WI,"Combined Heat and Power, Industrial Power",Total,174542
2014,3,WI,"Combined Heat and Power, Industrial Power",Coal,80672
2014,3,WI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,14277
2014,3,WI,"Combined Heat and Power, Industrial Power",Natural Gas,9062
2014,3,WI,"Combined Heat and Power, Industrial Power",Other,655
2014,3,WI,"Combined Heat and Power, Industrial Power",Other Biomass,320
2014,3,WI,"Combined Heat and Power, Industrial Power",Petroleum,17876
2014,3,WI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,51680
2014,3,WI,"Combined Heat and Power, Electric Power",Total,74076
2014,3,WI,"Combined Heat and Power, Electric Power",Natural Gas,67366
2014,3,WI,"Combined Heat and Power, Electric Power",Other Biomass,5038
2014,3,WI,"Combined Heat and Power, Electric Power",Petroleum,1672
2014,3,WI,"Combined Heat and Power, Commercial Power",Total,8224
2014,3,WI,"Combined Heat and Power, Commercial Power",Coal,299
2014,3,WI,"Combined Heat and Power, Commercial Power",Natural Gas,6674
2014,3,WI,"Combined Heat and Power, Commercial Power",Other,0
2014,3,WI,"Combined Heat and Power, Commercial Power",Other Biomass,1187
2014,3,WI,"Combined Heat and Power, Commercial Power",Petroleum,34
2014,3,WI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,31
2014,3,WV,Total Electric Power Industry,Total,7702421
2014,3,WV,Total Electric Power Industry,Coal,7327766
2014,3,WV,Total Electric Power Industry,Hydroelectric Conventional,146367
2014,3,WV,Total Electric Power Industry,Natural Gas,44311
2014,3,WV,Total Electric Power Industry,Other,0
2014,3,WV,Total Electric Power Industry,Other Biomass,299
2014,3,WV,Total Electric Power Industry,Other Gases,2557
2014,3,WV,Total Electric Power Industry,Petroleum,13665
2014,3,WV,Total Electric Power Industry,Wind,167456
2014,3,WV,"Electric Generators, Independent Power Producers",Total,2645191
2014,3,WV,"Electric Generators, Independent Power Producers",Coal,2415389
2014,3,WV,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,45206
2014,3,WV,"Electric Generators, Independent Power Producers",Natural Gas,9775
2014,3,WV,"Electric Generators, Independent Power Producers",Other,0
2014,3,WV,"Electric Generators, Independent Power Producers",Other Biomass,299
2014,3,WV,"Electric Generators, Independent Power Producers",Petroleum,7066
2014,3,WV,"Electric Generators, Independent Power Producers",Wind,167456
2014,3,WV,"Electric Generators, Electric Utilities",Total,4922867
2014,3,WV,"Electric Generators, Electric Utilities",Coal,4838647
2014,3,WV,"Electric Generators, Electric Utilities",Hydroelectric Conventional,43163
2014,3,WV,"Electric Generators, Electric Utilities",Natural Gas,34458
2014,3,WV,"Electric Generators, Electric Utilities",Petroleum,6599
2014,3,WV,"Combined Heat and Power, Industrial Power",Total,96044
2014,3,WV,"Combined Heat and Power, Industrial Power",Coal,35487
2014,3,WV,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,57998
2014,3,WV,"Combined Heat and Power, Industrial Power",Natural Gas,3
2014,3,WV,"Combined Heat and Power, Industrial Power",Other Gases,2557
2014,3,WV,"Combined Heat and Power, Electric Power",Total,38318
2014,3,WV,"Combined Heat and Power, Electric Power",Coal,38243
2014,3,WV,"Combined Heat and Power, Electric Power",Natural Gas,75
2014,3,WY,Total Electric Power Industry,Total,4286181
2014,3,WY,Total Electric Power Industry,Coal,3653224
2014,3,WY,Total Electric Power Industry,Hydroelectric Conventional,42433
2014,3,WY,Total Electric Power Industry,Natural Gas,47228
2014,3,WY,Total Electric Power Industry,Other,0
2014,3,WY,Total Electric Power Industry,Other Gases,32478
2014,3,WY,Total Electric Power Industry,Petroleum,2694
2014,3,WY,Total Electric Power Industry,Wind,508123
2014,3,WY,"Electric Generators, Independent Power Producers",Total,349228
2014,3,WY,"Electric Generators, Independent Power Producers",Coal,56355
2014,3,WY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1037
2014,3,WY,"Electric Generators, Independent Power Producers",Natural Gas,765
2014,3,WY,"Electric Generators, Independent Power Producers",Wind,291070
2014,3,WY,"Electric Generators, Electric Utilities",Total,3821384
2014,3,WY,"Electric Generators, Electric Utilities",Coal,3558550
2014,3,WY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,41395
2014,3,WY,"Electric Generators, Electric Utilities",Natural Gas,1699
2014,3,WY,"Electric Generators, Electric Utilities",Petroleum,2685
2014,3,WY,"Electric Generators, Electric Utilities",Wind,217053
2014,3,WY,"Combined Heat and Power, Industrial Power",Total,115570
2014,3,WY,"Combined Heat and Power, Industrial Power",Coal,38319
2014,3,WY,"Combined Heat and Power, Industrial Power",Natural Gas,44764
2014,3,WY,"Combined Heat and Power, Industrial Power",Other,0
2014,3,WY,"Combined Heat and Power, Industrial Power",Other Gases,32478
2014,3,WY,"Combined Heat and Power, Industrial Power",Petroleum,9
2014,4,AK,Total Electric Power Industry,Total,484167
2014,4,AK,Total Electric Power Industry,Coal,46401
2014,4,AK,Total Electric Power Industry,Hydroelectric Conventional,137557
2014,4,AK,Total Electric Power Industry,Natural Gas,221195
2014,4,AK,Total Electric Power Industry,Other,3014
2014,4,AK,Total Electric Power Industry,Other Biomass,4232
2014,4,AK,Total Electric Power Industry,Petroleum,55727
2014,4,AK,Total Electric Power Industry,Wind,16041
2014,4,AK,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2014,4,AK,"Electric Generators, Independent Power Producers",Total,5096
2014,4,AK,"Electric Generators, Independent Power Producers",Wind,5096
2014,4,AK,"Electric Generators, Electric Utilities",Total,438591
2014,4,AK,"Electric Generators, Electric Utilities",Coal,16572
2014,4,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,137557
2014,4,AK,"Electric Generators, Electric Utilities",Natural Gas,217930
2014,4,AK,"Electric Generators, Electric Utilities",Other,3014
2014,4,AK,"Electric Generators, Electric Utilities",Petroleum,52573
2014,4,AK,"Electric Generators, Electric Utilities",Wind,10945
2014,4,AK,"Combined Heat and Power, Industrial Power",Total,6183
2014,4,AK,"Combined Heat and Power, Industrial Power",Natural Gas,2778
2014,4,AK,"Combined Heat and Power, Industrial Power",Other Biomass,480
2014,4,AK,"Combined Heat and Power, Industrial Power",Petroleum,2925
2014,4,AK,"Combined Heat and Power, Electric Power",Total,13659
2014,4,AK,"Combined Heat and Power, Electric Power",Coal,13659
2014,4,AK,"Combined Heat and Power, Electric Power",Other Biomass,0
2014,4,AK,"Combined Heat and Power, Electric Power",Petroleum,0
2014,4,AK,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
