YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2012,3,PA,"Combined Heat and Power, Electric Power",Total,758155
2012,3,PA,"Combined Heat and Power, Electric Power",Coal,383051
2012,3,PA,"Combined Heat and Power, Electric Power",Natural Gas,320810
2012,3,PA,"Combined Heat and Power, Electric Power",Other,5417
2012,3,PA,"Combined Heat and Power, Electric Power",Other Biomass,41363
2012,3,PA,"Combined Heat and Power, Electric Power",Petroleum,585
2012,3,PA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,6928
2012,3,PA,"Combined Heat and Power, Commercial Power",Total,29225
2012,3,PA,"Combined Heat and Power, Commercial Power",Coal,843
2012,3,PA,"Combined Heat and Power, Commercial Power",Natural Gas,8891
2012,3,PA,"Combined Heat and Power, Commercial Power",Other,8718
2012,3,PA,"Combined Heat and Power, Commercial Power",Other Biomass,10687
2012,3,PA,"Combined Heat and Power, Commercial Power",Petroleum,85
2012,3,PA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,0
2012,3,RI,Total Electric Power Industry,Total,578971
2012,3,RI,Total Electric Power Industry,Hydroelectric Conventional,463
2012,3,RI,Total Electric Power Industry,Natural Gas,568789
2012,3,RI,Total Electric Power Industry,Other Biomass,8788
2012,3,RI,Total Electric Power Industry,Petroleum,804
2012,3,RI,Total Electric Power Industry,Wind,128
2012,3,RI,"Electric Generators, Independent Power Producers",Total,575293
2012,3,RI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,463
2012,3,RI,"Electric Generators, Independent Power Producers",Natural Gas,565914
2012,3,RI,"Electric Generators, Independent Power Producers",Other Biomass,8788
2012,3,RI,"Electric Generators, Independent Power Producers",Petroleum,0
2012,3,RI,"Electric Generators, Independent Power Producers",Wind,128
2012,3,RI,"Electric Generators, Electric Utilities",Total,488
2012,3,RI,"Electric Generators, Electric Utilities",Petroleum,488
2012,3,RI,"Combined Heat and Power, Commercial Power",Total,3190
2012,3,RI,"Combined Heat and Power, Commercial Power",Natural Gas,2875
2012,3,RI,"Combined Heat and Power, Commercial Power",Petroleum,316
2012,3,SC,Total Electric Power Industry,Total,7359803
2012,3,SC,Total Electric Power Industry,Coal,2290953
2012,3,SC,Total Electric Power Industry,Hydroelectric Conventional,136293
2012,3,SC,Total Electric Power Industry,Natural Gas,988245
2012,3,SC,Total Electric Power Industry,Nuclear,3819889
2012,3,SC,Total Electric Power Industry,Other,8209
2012,3,SC,Total Electric Power Industry,Other Biomass,16774
2012,3,SC,Total Electric Power Industry,Petroleum,8189
2012,3,SC,Total Electric Power Industry,Pumped Storage,-62314
2012,3,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,153563
2012,3,SC,"Electric Generators, Independent Power Producers",Total,223504
2012,3,SC,"Electric Generators, Independent Power Producers",Coal,0
2012,3,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5102
2012,3,SC,"Electric Generators, Independent Power Producers",Natural Gas,216699
2012,3,SC,"Electric Generators, Independent Power Producers",Other Biomass,1703
2012,3,SC,"Electric Generators, Independent Power Producers",Petroleum,0
2012,3,SC,"Electric Generators, Electric Utilities",Total,6913402
2012,3,SC,"Electric Generators, Electric Utilities",Coal,2268741
2012,3,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,131178
2012,3,SC,"Electric Generators, Electric Utilities",Natural Gas,704615
2012,3,SC,"Electric Generators, Electric Utilities",Nuclear,3819889
2012,3,SC,"Electric Generators, Electric Utilities",Other Biomass,9399
2012,3,SC,"Electric Generators, Electric Utilities",Petroleum,7277
2012,3,SC,"Electric Generators, Electric Utilities",Pumped Storage,-62314
2012,3,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,34617
2012,3,SC,"Combined Heat and Power, Industrial Power",Total,153104
2012,3,SC,"Combined Heat and Power, Industrial Power",Coal,17105
2012,3,SC,"Combined Heat and Power, Industrial Power",Natural Gas,8811
2012,3,SC,"Combined Heat and Power, Industrial Power",Other,3569
2012,3,SC,"Combined Heat and Power, Industrial Power",Other Biomass,5672
2012,3,SC,"Combined Heat and Power, Industrial Power",Petroleum,801
2012,3,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,117145
2012,3,SC,"Combined Heat and Power, Electric Power",Total,69775
2012,3,SC,"Combined Heat and Power, Electric Power",Coal,5108
2012,3,SC,"Combined Heat and Power, Electric Power",Natural Gas,58120
2012,3,SC,"Combined Heat and Power, Electric Power",Other,4640
2012,3,SC,"Combined Heat and Power, Electric Power",Petroleum,106
2012,3,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1801
2012,3,SC,"Combined Heat and Power, Commercial Power",Total,19
2012,3,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,14
2012,3,SC,"Combined Heat and Power, Commercial Power",Natural Gas,0
2012,3,SC,"Combined Heat and Power, Commercial Power",Petroleum,5
2012,3,SD,Total Electric Power Industry,Total,902278
2012,3,SD,Total Electric Power Industry,Coal,193907
2012,3,SD,Total Electric Power Industry,Hydroelectric Conventional,419534
2012,3,SD,Total Electric Power Industry,Natural Gas,67
2012,3,SD,Total Electric Power Industry,Other,0
2012,3,SD,Total Electric Power Industry,Other Biomass,0
2012,3,SD,Total Electric Power Industry,Petroleum,310
2012,3,SD,Total Electric Power Industry,Wind,288460
2012,3,SD,"Electric Generators, Independent Power Producers",Total,224057
2012,3,SD,"Electric Generators, Independent Power Producers",Petroleum,56
2012,3,SD,"Electric Generators, Independent Power Producers",Wind,224001
2012,3,SD,"Electric Generators, Electric Utilities",Total,678222
2012,3,SD,"Electric Generators, Electric Utilities",Coal,193907
2012,3,SD,"Electric Generators, Electric Utilities",Hydroelectric Conventional,419534
2012,3,SD,"Electric Generators, Electric Utilities",Natural Gas,67
2012,3,SD,"Electric Generators, Electric Utilities",Other,0
2012,3,SD,"Electric Generators, Electric Utilities",Other Biomass,0
2012,3,SD,"Electric Generators, Electric Utilities",Petroleum,254
2012,3,SD,"Electric Generators, Electric Utilities",Wind,64459
2012,3,SD,"Combined Heat and Power, Commercial Power",Total,0
2012,3,SD,"Combined Heat and Power, Commercial Power",Petroleum,0
2012,3,TN,Total Electric Power Industry,Total,4891346
2012,3,TN,Total Electric Power Industry,Coal,1796202
2012,3,TN,Total Electric Power Industry,Hydroelectric Conventional,823712
2012,3,TN,Total Electric Power Industry,Natural Gas,536241
2012,3,TN,Total Electric Power Industry,Nuclear,1670877
2012,3,TN,Total Electric Power Industry,Other,70
2012,3,TN,Total Electric Power Industry,Other Biomass,6607
2012,3,TN,Total Electric Power Industry,Other Gases,791
2012,3,TN,Total Electric Power Industry,Petroleum,13489
2012,3,TN,Total Electric Power Industry,Pumped Storage,-18517
2012,3,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,149
2012,3,TN,Total Electric Power Industry,Wind,5335
2012,3,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,56389
2012,3,TN,"Electric Generators, Independent Power Producers",Total,11395
2012,3,TN,"Electric Generators, Independent Power Producers",Other Biomass,6060
2012,3,TN,"Electric Generators, Independent Power Producers",Wind,5335
2012,3,TN,"Electric Generators, Electric Utilities",Total,4662966
2012,3,TN,"Electric Generators, Electric Utilities",Coal,1696604
2012,3,TN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,777335
2012,3,TN,"Electric Generators, Electric Utilities",Natural Gas,523186
2012,3,TN,"Electric Generators, Electric Utilities",Nuclear,1670877
2012,3,TN,"Electric Generators, Electric Utilities",Other Biomass,0
2012,3,TN,"Electric Generators, Electric Utilities",Petroleum,13481
2012,3,TN,"Electric Generators, Electric Utilities",Pumped Storage,-18517
2012,3,TN,"Electric Generators, Electric Utilities",Wind,0
2012,3,TN,"Combined Heat and Power, Industrial Power",Total,205829
2012,3,TN,"Combined Heat and Power, Industrial Power",Coal,98068
2012,3,TN,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,46377
2012,3,TN,"Combined Heat and Power, Industrial Power",Natural Gas,3587
2012,3,TN,"Combined Heat and Power, Industrial Power",Other,70
2012,3,TN,"Combined Heat and Power, Industrial Power",Other Biomass,547
2012,3,TN,"Combined Heat and Power, Industrial Power",Other Gases,791
2012,3,TN,"Combined Heat and Power, Industrial Power",Petroleum,0
2012,3,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,56389
2012,3,TN,"Combined Heat and Power, Commercial Power",Total,11156
2012,3,TN,"Combined Heat and Power, Commercial Power",Coal,1530
2012,3,TN,"Combined Heat and Power, Commercial Power",Natural Gas,9468
2012,3,TN,"Combined Heat and Power, Commercial Power",Petroleum,9
2012,3,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,149
2012,3,TX,Total Electric Power Industry,Total,32067699
2012,3,TX,Total Electric Power Industry,Coal,9225076
2012,3,TX,Total Electric Power Industry,Hydroelectric Conventional,112996
2012,3,TX,Total Electric Power Industry,Natural Gas,16090589
2012,3,TX,Total Electric Power Industry,Nuclear,2768961
2012,3,TX,Total Electric Power Industry,Other,19625
2012,3,TX,Total Electric Power Industry,Other Biomass,82542
2012,3,TX,Total Electric Power Industry,Other Gases,255232
2012,3,TX,Total Electric Power Industry,Petroleum,92708
2012,3,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,5780
2012,3,TX,Total Electric Power Industry,Wind,3340680
2012,3,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,73511
2012,3,TX,"Electric Generators, Independent Power Producers",Total,18883169
2012,3,TX,"Electric Generators, Independent Power Producers",Coal,5243532
2012,3,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,6867
2012,3,TX,"Electric Generators, Independent Power Producers",Natural Gas,7474107
2012,3,TX,"Electric Generators, Independent Power Producers",Nuclear,2768961
2012,3,TX,"Electric Generators, Independent Power Producers",Other,0
2012,3,TX,"Electric Generators, Independent Power Producers",Other Biomass,67602
2012,3,TX,"Electric Generators, Independent Power Producers",Petroleum,4427
2012,3,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,5780
2012,3,TX,"Electric Generators, Independent Power Producers",Wind,3311893
2012,3,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2012,3,TX,"Electric Generators, Electric Utilities",Total,6378333
2012,3,TX,"Electric Generators, Electric Utilities",Coal,3981544
2012,3,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,106128
2012,3,TX,"Electric Generators, Electric Utilities",Natural Gas,2260349
2012,3,TX,"Electric Generators, Electric Utilities",Petroleum,1525
2012,3,TX,"Electric Generators, Electric Utilities",Wind,28787
2012,3,TX,"Combined Heat and Power, Industrial Power",Total,3391969
2012,3,TX,"Combined Heat and Power, Industrial Power",Natural Gas,3086636
2012,3,TX,"Combined Heat and Power, Industrial Power",Other,19625
2012,3,TX,"Combined Heat and Power, Industrial Power",Other Biomass,10755
2012,3,TX,"Combined Heat and Power, Industrial Power",Other Gases,114728
2012,3,TX,"Combined Heat and Power, Industrial Power",Petroleum,86715
2012,3,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,73511
2012,3,TX,"Combined Heat and Power, Electric Power",Total,3345444
2012,3,TX,"Combined Heat and Power, Electric Power",Natural Gas,3204940
2012,3,TX,"Combined Heat and Power, Electric Power",Other,0
2012,3,TX,"Combined Heat and Power, Electric Power",Other Gases,140504
2012,3,TX,"Combined Heat and Power, Commercial Power",Total,68784
2012,3,TX,"Combined Heat and Power, Commercial Power",Natural Gas,64558
2012,3,TX,"Combined Heat and Power, Commercial Power",Other Biomass,4184
2012,3,TX,"Combined Heat and Power, Commercial Power",Petroleum,42
2012,3,US-Total,Total Electric Power Industry,Total,309090569
2012,3,US-Total,Total Electric Power Industry,Coal,105525547
2012,3,US-Total,Total Electric Power Industry,Geothermal,1285149
2012,3,US-Total,Total Electric Power Industry,Hydroelectric Conventional,25908537
2012,3,US-Total,Total Electric Power Industry,Natural Gas,92250653
2012,3,US-Total,Total Electric Power Industry,Nuclear,61728613
2012,3,US-Total,Total Electric Power Industry,Other,1140012
2012,3,US-Total,Total Electric Power Industry,Other Biomass,1623477
2012,3,US-Total,Total Electric Power Industry,Other Gases,1076272
2012,3,US-Total,Total Electric Power Industry,Petroleum,1541354
2012,3,US-Total,Total Electric Power Industry,Pumped Storage,-280701
2012,3,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,231228
2012,3,US-Total,Total Electric Power Industry,Wind,14026442
2012,3,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3033985
2012,3,US-Total,"Electric Generators, Independent Power Producers",Total,108346554
2012,3,US-Total,"Electric Generators, Independent Power Producers",Coal,21999418
2012,3,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1189850
2012,3,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2116998
2012,3,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,37729139
2012,3,US-Total,"Electric Generators, Independent Power Producers",Nuclear,31127873
2012,3,US-Total,"Electric Generators, Independent Power Producers",Other,524970
2012,3,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1119300
2012,3,US-Total,"Electric Generators, Independent Power Producers",Other Gases,0
2012,3,US-Total,"Electric Generators, Independent Power Producers",Petroleum,139937
2012,3,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-71408
2012,3,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,181474
2012,3,US-Total,"Electric Generators, Independent Power Producers",Wind,11713033
2012,3,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,575969
2012,3,US-Total,"Electric Generators, Electric Utilities",Total,175330964
2012,3,US-Total,"Electric Generators, Electric Utilities",Coal,80689185
2012,3,US-Total,"Electric Generators, Electric Utilities",Geothermal,95299
2012,3,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,23555168
2012,3,US-Total,"Electric Generators, Electric Utilities",Natural Gas,36916127
2012,3,US-Total,"Electric Generators, Electric Utilities",Nuclear,30600740
2012,3,US-Total,"Electric Generators, Electric Utilities",Other,42924
2012,3,US-Total,"Electric Generators, Electric Utilities",Other Biomass,119581
2012,3,US-Total,"Electric Generators, Electric Utilities",Other Gases,57
2012,3,US-Total,"Electric Generators, Electric Utilities",Petroleum,1039509
2012,3,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-209293
2012,3,US-Total,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,39867
2012,3,US-Total,"Electric Generators, Electric Utilities",Wind,2306211
2012,3,US-Total,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,135589
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Total,11681488
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Coal,1041254
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,234094
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Natural Gas,6712958
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Other,427576
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Other Biomass,82013
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Other Gases,815269
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Petroleum,225387
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,983
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Wind,2137
2012,3,US-Total,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,2139817
2012,3,US-Total,"Combined Heat and Power, Electric Power",Total,12820421
2012,3,US-Total,"Combined Heat and Power, Electric Power",Coal,1721819
2012,3,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,10355718
2012,3,US-Total,"Combined Heat and Power, Electric Power",Other,62094
2012,3,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,114546
2012,3,US-Total,"Combined Heat and Power, Electric Power",Other Gases,260946
2012,3,US-Total,"Combined Heat and Power, Electric Power",Petroleum,124369
2012,3,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,180929
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Total,911143
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Coal,73871
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,2277
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,536711
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Other,82449
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,188037
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Other Gases,0
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,12152
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,8905
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Wind,5061
2012,3,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,1681
2012,3,UT,Total Electric Power Industry,Total,2919079
2012,3,UT,Total Electric Power Industry,Coal,2123299
2012,3,UT,Total Electric Power Industry,Geothermal,30355
2012,3,UT,Total Electric Power Industry,Hydroelectric Conventional,63650
2012,3,UT,Total Electric Power Industry,Natural Gas,586236
2012,3,UT,Total Electric Power Industry,Other,10960
2012,3,UT,Total Electric Power Industry,Other Biomass,4898
2012,3,UT,Total Electric Power Industry,Other Gases,382
2012,3,UT,Total Electric Power Industry,Petroleum,1411
2012,3,UT,Total Electric Power Industry,Wind,97888
2012,3,UT,"Electric Generators, Independent Power Producers",Total,207129
2012,3,UT,"Electric Generators, Independent Power Producers",Coal,38383
2012,3,UT,"Electric Generators, Independent Power Producers",Geothermal,5972
2012,3,UT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,690
2012,3,UT,"Electric Generators, Independent Power Producers",Natural Gas,59696
2012,3,UT,"Electric Generators, Independent Power Producers",Other Biomass,4499
2012,3,UT,"Electric Generators, Independent Power Producers",Petroleum,1
2012,3,UT,"Electric Generators, Independent Power Producers",Wind,97888
2012,3,UT,"Electric Generators, Electric Utilities",Total,2620754
2012,3,UT,"Electric Generators, Electric Utilities",Coal,2052080
2012,3,UT,"Electric Generators, Electric Utilities",Geothermal,24383
2012,3,UT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,62960
2012,3,UT,"Electric Generators, Electric Utilities",Natural Gas,479934
2012,3,UT,"Electric Generators, Electric Utilities",Petroleum,1397
2012,3,UT,"Combined Heat and Power, Industrial Power",Total,87035
2012,3,UT,"Combined Heat and Power, Industrial Power",Coal,32837
2012,3,UT,"Combined Heat and Power, Industrial Power",Natural Gas,43258
2012,3,UT,"Combined Heat and Power, Industrial Power",Other,10546
2012,3,UT,"Combined Heat and Power, Industrial Power",Other Gases,382
2012,3,UT,"Combined Heat and Power, Industrial Power",Petroleum,13
2012,3,UT,"Combined Heat and Power, Electric Power",Total,813
2012,3,UT,"Combined Heat and Power, Electric Power",Other,414
2012,3,UT,"Combined Heat and Power, Electric Power",Other Biomass,399
2012,3,UT,"Combined Heat and Power, Electric Power",Petroleum,0
2012,3,UT,"Combined Heat and Power, Commercial Power",Total,3348
2012,3,UT,"Combined Heat and Power, Commercial Power",Natural Gas,3348
2012,3,UT,"Combined Heat and Power, Commercial Power",Petroleum,0
2012,3,VA,Total Electric Power Industry,Total,5328820
2012,3,VA,Total Electric Power Industry,Coal,817532
2012,3,VA,Total Electric Power Industry,Hydroelectric Conventional,108582
2012,3,VA,Total Electric Power Industry,Natural Gas,2119573
2012,3,VA,Total Electric Power Industry,Nuclear,2158756
2012,3,VA,Total Electric Power Industry,Other,31178
2012,3,VA,Total Electric Power Industry,Other Biomass,73158
2012,3,VA,Total Electric Power Industry,Petroleum,8647
2012,3,VA,Total Electric Power Industry,Pumped Storage,-106901
2012,3,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,118296
2012,3,VA,"Electric Generators, Independent Power Producers",Total,1059904
2012,3,VA,"Electric Generators, Independent Power Producers",Coal,53804
2012,3,VA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,6470
2012,3,VA,"Electric Generators, Independent Power Producers",Natural Gas,915184
2012,3,VA,"Electric Generators, Independent Power Producers",Other,21114
2012,3,VA,"Electric Generators, Independent Power Producers",Other Biomass,61197
2012,3,VA,"Electric Generators, Independent Power Producers",Petroleum,2136
2012,3,VA,"Electric Generators, Electric Utilities",Total,3925607
2012,3,VA,"Electric Generators, Electric Utilities",Coal,702480
2012,3,VA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,100843
2012,3,VA,"Electric Generators, Electric Utilities",Natural Gas,1036074
2012,3,VA,"Electric Generators, Electric Utilities",Nuclear,2158756
2012,3,VA,"Electric Generators, Electric Utilities",Other Biomass,315
2012,3,VA,"Electric Generators, Electric Utilities",Petroleum,4925
2012,3,VA,"Electric Generators, Electric Utilities",Pumped Storage,-106901
2012,3,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,29114
2012,3,VA,"Combined Heat and Power, Industrial Power",Total,157325
2012,3,VA,"Combined Heat and Power, Industrial Power",Coal,55202
2012,3,VA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,1268
2012,3,VA,"Combined Heat and Power, Industrial Power",Natural Gas,10006
2012,3,VA,"Combined Heat and Power, Industrial Power",Other,41
2012,3,VA,"Combined Heat and Power, Industrial Power",Other Biomass,136
2012,3,VA,"Combined Heat and Power, Industrial Power",Petroleum,1491
2012,3,VA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,89182
2012,3,VA,"Combined Heat and Power, Electric Power",Total,163824
2012,3,VA,"Combined Heat and Power, Electric Power",Coal,5515
2012,3,VA,"Combined Heat and Power, Electric Power",Natural Gas,158309
2012,3,VA,"Combined Heat and Power, Electric Power",Other,0
2012,3,VA,"Combined Heat and Power, Electric Power",Petroleum,0
2012,3,VA,"Combined Heat and Power, Commercial Power",Total,22160
2012,3,VA,"Combined Heat and Power, Commercial Power",Coal,532
2012,3,VA,"Combined Heat and Power, Commercial Power",Other,10023
2012,3,VA,"Combined Heat and Power, Commercial Power",Other Biomass,11511
2012,3,VA,"Combined Heat and Power, Commercial Power",Petroleum,95
2012,3,VT,Total Electric Power Industry,Total,578307
2012,3,VT,Total Electric Power Industry,Hydroelectric Conventional,144659
2012,3,VT,Total Electric Power Industry,Natural Gas,185
2012,3,VT,Total Electric Power Industry,Nuclear,395624
2012,3,VT,Total Electric Power Industry,Other Biomass,2242
2012,3,VT,Total Electric Power Industry,Petroleum,164
2012,3,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,184
2012,3,VT,Total Electric Power Industry,Wind,8372
2012,3,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,26876
2012,3,VT,"Electric Generators, Independent Power Producers",Total,512124
2012,3,VT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,93505
2012,3,VT,"Electric Generators, Independent Power Producers",Nuclear,395624
2012,3,VT,"Electric Generators, Independent Power Producers",Other Biomass,2242
2012,3,VT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,184
2012,3,VT,"Electric Generators, Independent Power Producers",Wind,7208
2012,3,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,13361
2012,3,VT,"Electric Generators, Electric Utilities",Total,62909
2012,3,VT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,48120
2012,3,VT,"Electric Generators, Electric Utilities",Natural Gas,185
2012,3,VT,"Electric Generators, Electric Utilities",Petroleum,112
2012,3,VT,"Electric Generators, Electric Utilities",Wind,1164
2012,3,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,13328
2012,3,VT,"Combined Heat and Power, Industrial Power",Total,3034
2012,3,VT,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,3034
2012,3,VT,"Combined Heat and Power, Commercial Power",Total,240
2012,3,VT,"Combined Heat and Power, Commercial Power",Petroleum,53
2012,3,VT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,188
2012,3,WA,Total Electric Power Industry,Total,10143424
2012,3,WA,Total Electric Power Industry,Coal,4909
2012,3,WA,Total Electric Power Industry,Hydroelectric Conventional,7931963
2012,3,WA,Total Electric Power Industry,Natural Gas,399151
2012,3,WA,Total Electric Power Industry,Nuclear,826000
2012,3,WA,Total Electric Power Industry,Other,12797
2012,3,WA,Total Electric Power Industry,Other Biomass,21763
2012,3,WA,Total Electric Power Industry,Other Gases,34863
2012,3,WA,Total Electric Power Industry,Petroleum,2264
2012,3,WA,Total Electric Power Industry,Pumped Storage,16568
2012,3,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,59
2012,3,WA,Total Electric Power Industry,Wind,776618
2012,3,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,116469
2012,3,WA,"Electric Generators, Independent Power Producers",Total,404249
2012,3,WA,"Electric Generators, Independent Power Producers",Coal,0
2012,3,WA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,27020
2012,3,WA,"Electric Generators, Independent Power Producers",Natural Gas,6101
2012,3,WA,"Electric Generators, Independent Power Producers",Other,6173
2012,3,WA,"Electric Generators, Independent Power Producers",Other Biomass,7504
2012,3,WA,"Electric Generators, Independent Power Producers",Petroleum,108
2012,3,WA,"Electric Generators, Independent Power Producers",Wind,357343
2012,3,WA,"Electric Generators, Electric Utilities",Total,9517210
2012,3,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,7904812
2012,3,WA,"Electric Generators, Electric Utilities",Natural Gas,327150
2012,3,WA,"Electric Generators, Electric Utilities",Nuclear,826000
2012,3,WA,"Electric Generators, Electric Utilities",Other Biomass,12918
2012,3,WA,"Electric Generators, Electric Utilities",Petroleum,210
2012,3,WA,"Electric Generators, Electric Utilities",Pumped Storage,16568
2012,3,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,59
2012,3,WA,"Electric Generators, Electric Utilities",Wind,419275
2012,3,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,10217
2012,3,WA,"Combined Heat and Power, Industrial Power",Total,127331
2012,3,WA,"Combined Heat and Power, Industrial Power",Coal,4909
2012,3,WA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,131
2012,3,WA,"Combined Heat and Power, Industrial Power",Natural Gas,6144
2012,3,WA,"Combined Heat and Power, Industrial Power",Other,6624
2012,3,WA,"Combined Heat and Power, Industrial Power",Other Biomass,1342
2012,3,WA,"Combined Heat and Power, Industrial Power",Petroleum,1930
2012,3,WA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,106252
2012,3,WA,"Combined Heat and Power, Electric Power",Total,94131
2012,3,WA,"Combined Heat and Power, Electric Power",Natural Gas,59268
2012,3,WA,"Combined Heat and Power, Electric Power",Other Gases,34863
2012,3,WA,"Combined Heat and Power, Electric Power",Petroleum,0
2012,3,WA,"Combined Heat and Power, Commercial Power",Total,503
2012,3,WA,"Combined Heat and Power, Commercial Power",Natural Gas,488
2012,3,WA,"Combined Heat and Power, Commercial Power",Petroleum,16
2012,3,WI,Total Electric Power Industry,Total,4644521
2012,3,WI,Total Electric Power Industry,Coal,2034237
2012,3,WI,Total Electric Power Industry,Hydroelectric Conventional,90638
2012,3,WI,Total Electric Power Industry,Natural Gas,868988
2012,3,WI,Total Electric Power Industry,Nuclear,1309706
2012,3,WI,Total Electric Power Industry,Other,6848
2012,3,WI,Total Electric Power Industry,Other Biomass,39191
2012,3,WI,Total Electric Power Industry,Petroleum,25050
2012,3,WI,Total Electric Power Industry,Wind,173367
2012,3,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,96495
2012,3,WI,"Electric Generators, Independent Power Producers",Total,1649232
2012,3,WI,"Electric Generators, Independent Power Producers",Coal,0
2012,3,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,4171
