YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2015,1,HI,"Combined Heat and Power, Industrial Power",Coal,6595
2015,1,HI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,44
2015,1,HI,"Combined Heat and Power, Industrial Power",Other Gases,5256
2015,1,HI,"Combined Heat and Power, Industrial Power",Petroleum,16394
2015,1,HI,"Combined Heat and Power, Industrial Power",Other Biomass,25
2015,1,HI,"Combined Heat and Power, Commercial Power",Total,31396
2015,1,HI,"Combined Heat and Power, Commercial Power",Other,15288
2015,1,HI,"Combined Heat and Power, Commercial Power",Petroleum,195
2015,1,HI,"Combined Heat and Power, Commercial Power",Other Biomass,15912
2015,1,HI,"Combined Heat and Power, Electric Power",Total,139606
2015,1,HI,"Combined Heat and Power, Electric Power",Coal,60558
2015,1,HI,"Combined Heat and Power, Electric Power",Other,892
2015,1,HI,"Combined Heat and Power, Electric Power",Petroleum,78156
2015,1,HI,"Combined Heat and Power, Electric Power",Other Biomass,0
2015,1,HI,"Electric Generators, Independent Power Producers",Total,65761
2015,1,HI,"Electric Generators, Independent Power Producers",Geothermal,19016
2015,1,HI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,31
2015,1,HI,"Electric Generators, Independent Power Producers",Other,0
2015,1,HI,"Electric Generators, Independent Power Producers",Petroleum,26677
2015,1,HI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1399
2015,1,HI,"Electric Generators, Independent Power Producers",Wind,18638
2015,1,HI,"Electric Generators, Electric Utilities",Total,466020
2015,1,HI,"Electric Generators, Electric Utilities",Coal,0
2015,1,HI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,16
2015,1,HI,"Electric Generators, Electric Utilities",Other,14528
2015,1,HI,"Electric Generators, Electric Utilities",Petroleum,445438
2015,1,HI,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,855
2015,1,HI,"Electric Generators, Electric Utilities",Other Biomass,5183
2015,1,IA,Total Electric Power Industry,Total,5404025
2015,1,IA,Total Electric Power Industry,Coal,2878256
2015,1,IA,Total Electric Power Industry,Hydroelectric Conventional,68858
2015,1,IA,Total Electric Power Industry,Natural Gas,178192
2015,1,IA,Total Electric Power Industry,Nuclear,418537
2015,1,IA,Total Electric Power Industry,Other,0
2015,1,IA,Total Electric Power Industry,Petroleum,16910
2015,1,IA,Total Electric Power Industry,Other Biomass,27872
2015,1,IA,Total Electric Power Industry,Wind,1815137
2015,1,IA,Total Electric Power Industry,Wood and Wood Derived Fuels,264
2015,1,IA,"Combined Heat and Power, Industrial Power",Total,165035
2015,1,IA,"Combined Heat and Power, Industrial Power",Coal,141566
2015,1,IA,"Combined Heat and Power, Industrial Power",Natural Gas,3453
2015,1,IA,"Combined Heat and Power, Industrial Power",Other,0
2015,1,IA,"Combined Heat and Power, Industrial Power",Petroleum,11557
2015,1,IA,"Combined Heat and Power, Industrial Power",Other Biomass,8459
2015,1,IA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2015,1,IA,"Combined Heat and Power, Commercial Power",Total,22967
2015,1,IA,"Combined Heat and Power, Commercial Power",Coal,13124
2015,1,IA,"Combined Heat and Power, Commercial Power",Natural Gas,4667
2015,1,IA,"Combined Heat and Power, Commercial Power",Petroleum,1296
2015,1,IA,"Combined Heat and Power, Commercial Power",Other Biomass,3355
2015,1,IA,"Combined Heat and Power, Commercial Power",Wind,261
2015,1,IA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,264
2015,1,IA,"Combined Heat and Power, Electric Power",Total,419
2015,1,IA,"Combined Heat and Power, Electric Power",Other Biomass,419
2015,1,IA,"Electric Generators, Independent Power Producers",Total,1163447
2015,1,IA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,458
2015,1,IA,"Electric Generators, Independent Power Producers",Natural Gas,0
2015,1,IA,"Electric Generators, Independent Power Producers",Nuclear,418537
2015,1,IA,"Electric Generators, Independent Power Producers",Petroleum,23
2015,1,IA,"Electric Generators, Independent Power Producers",Other Biomass,13461
2015,1,IA,"Electric Generators, Independent Power Producers",Wind,730968
2015,1,IA,"Electric Generators, Electric Utilities",Total,4052158
2015,1,IA,"Electric Generators, Electric Utilities",Coal,2723565
2015,1,IA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,68400
2015,1,IA,"Electric Generators, Electric Utilities",Natural Gas,170072
2015,1,IA,"Electric Generators, Electric Utilities",Petroleum,4035
2015,1,IA,"Electric Generators, Electric Utilities",Other Biomass,2178
2015,1,IA,"Electric Generators, Electric Utilities",Wind,1083908
2015,1,IA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,1,ID,Total Electric Power Industry,Total,1201857
2015,1,ID,Total Electric Power Industry,Coal,9215
2015,1,ID,Total Electric Power Industry,Geothermal,5897
2015,1,ID,Total Electric Power Industry,Hydroelectric Conventional,677040
2015,1,ID,Total Electric Power Industry,Natural Gas,329246
2015,1,ID,Total Electric Power Industry,Other,5638
2015,1,ID,Total Electric Power Industry,Petroleum,5
2015,1,ID,Total Electric Power Industry,Other Biomass,14381
2015,1,ID,Total Electric Power Industry,Wind,122048
2015,1,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,38387
2015,1,ID,"Combined Heat and Power, Industrial Power",Total,52835
2015,1,ID,"Combined Heat and Power, Industrial Power",Coal,9215
2015,1,ID,"Combined Heat and Power, Industrial Power",Natural Gas,3378
2015,1,ID,"Combined Heat and Power, Industrial Power",Other,5638
2015,1,ID,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,1,ID,"Combined Heat and Power, Industrial Power",Other Biomass,875
2015,1,ID,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,33729
2015,1,ID,"Combined Heat and Power, Commercial Power",Total,710
2015,1,ID,"Combined Heat and Power, Commercial Power",Other Biomass,710
2015,1,ID,"Combined Heat and Power, Electric Power",Total,14958
2015,1,ID,"Combined Heat and Power, Electric Power",Natural Gas,7069
2015,1,ID,"Combined Heat and Power, Electric Power",Other Biomass,3231
2015,1,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,4658
2015,1,ID,"Electric Generators, Independent Power Producers",Total,282921
2015,1,ID,"Electric Generators, Independent Power Producers",Geothermal,5897
2015,1,ID,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,37873
2015,1,ID,"Electric Generators, Independent Power Producers",Natural Gas,108570
2015,1,ID,"Electric Generators, Independent Power Producers",Other Biomass,8533
2015,1,ID,"Electric Generators, Independent Power Producers",Wind,122048
2015,1,ID,"Electric Generators, Electric Utilities",Total,850433
2015,1,ID,"Electric Generators, Electric Utilities",Hydroelectric Conventional,639168
2015,1,ID,"Electric Generators, Electric Utilities",Natural Gas,210229
2015,1,ID,"Electric Generators, Electric Utilities",Petroleum,5
2015,1,ID,"Electric Generators, Electric Utilities",Other Biomass,1031
2015,1,IL,Total Electric Power Industry,Total,17955971
2015,1,IL,Total Electric Power Industry,Coal,7380471
2015,1,IL,Total Electric Power Industry,Hydroelectric Conventional,8050
2015,1,IL,Total Electric Power Industry,Natural Gas,822679
2015,1,IL,Total Electric Power Industry,Nuclear,8653871
2015,1,IL,Total Electric Power Industry,Other Gases,28017
2015,1,IL,Total Electric Power Industry,Other,23341
2015,1,IL,Total Electric Power Industry,Petroleum,4078
2015,1,IL,Total Electric Power Industry,Solar Thermal and Photovoltaic,2317
2015,1,IL,Total Electric Power Industry,Other Biomass,28949
2015,1,IL,Total Electric Power Industry,Wind,1004199
2015,1,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2015,1,IL,"Combined Heat and Power, Industrial Power",Total,233255
2015,1,IL,"Combined Heat and Power, Industrial Power",Coal,151276
2015,1,IL,"Combined Heat and Power, Industrial Power",Natural Gas,30597
2015,1,IL,"Combined Heat and Power, Industrial Power",Other Gases,28016
2015,1,IL,"Combined Heat and Power, Industrial Power",Other,23367
2015,1,IL,"Combined Heat and Power, Industrial Power",Petroleum,0
2015,1,IL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2015,1,IL,"Combined Heat and Power, Commercial Power",Total,44978
2015,1,IL,"Combined Heat and Power, Commercial Power",Coal,4450
2015,1,IL,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,98
2015,1,IL,"Combined Heat and Power, Commercial Power",Natural Gas,39940
2015,1,IL,"Combined Heat and Power, Commercial Power",Petroleum,6
2015,1,IL,"Combined Heat and Power, Commercial Power",Other Biomass,0
2015,1,IL,"Combined Heat and Power, Commercial Power",Wind,484
2015,1,IL,"Combined Heat and Power, Electric Power",Total,59830
2015,1,IL,"Combined Heat and Power, Electric Power",Natural Gas,59489
2015,1,IL,"Combined Heat and Power, Electric Power",Other Gases,1
2015,1,IL,"Combined Heat and Power, Electric Power",Petroleum,30
2015,1,IL,"Combined Heat and Power, Electric Power",Other Biomass,310
2015,1,IL,"Electric Generators, Independent Power Producers",Total,17202671
2015,1,IL,"Electric Generators, Independent Power Producers",Coal,6831316
2015,1,IL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5213
2015,1,IL,"Electric Generators, Independent Power Producers",Natural Gas,676477
2015,1,IL,"Electric Generators, Independent Power Producers",Nuclear,8653871
2015,1,IL,"Electric Generators, Independent Power Producers",Other,-26
2015,1,IL,"Electric Generators, Independent Power Producers",Petroleum,3516
2015,1,IL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2298
2015,1,IL,"Electric Generators, Independent Power Producers",Other Biomass,27572
2015,1,IL,"Electric Generators, Independent Power Producers",Wind,1002434
2015,1,IL,"Electric Generators, Electric Utilities",Total,415238
2015,1,IL,"Electric Generators, Electric Utilities",Coal,393429
2015,1,IL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2738
2015,1,IL,"Electric Generators, Electric Utilities",Natural Gas,16176
2015,1,IL,"Electric Generators, Electric Utilities",Petroleum,527
2015,1,IL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,19
2015,1,IL,"Electric Generators, Electric Utilities",Other Biomass,1068
2015,1,IL,"Electric Generators, Electric Utilities",Wind,1281
2015,1,IN,Total Electric Power Industry,Total,10170843
2015,1,IN,Total Electric Power Industry,Coal,7891672
2015,1,IN,Total Electric Power Industry,Hydroelectric Conventional,32552
2015,1,IN,Total Electric Power Industry,Natural Gas,1433035
2015,1,IN,Total Electric Power Industry,Other Gases,203333
2015,1,IN,Total Electric Power Industry,Other,25364
2015,1,IN,Total Electric Power Industry,Petroleum,133918
2015,1,IN,Total Electric Power Industry,Solar Thermal and Photovoltaic,7081
2015,1,IN,Total Electric Power Industry,Other Biomass,33194
2015,1,IN,Total Electric Power Industry,Wind,410695
2015,1,IN,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2015,1,IN,"Combined Heat and Power, Industrial Power",Total,280886
2015,1,IN,"Combined Heat and Power, Industrial Power",Coal,41
2015,1,IN,"Combined Heat and Power, Industrial Power",Natural Gas,48960
2015,1,IN,"Combined Heat and Power, Industrial Power",Other Gases,201153
2015,1,IN,"Combined Heat and Power, Industrial Power",Other,24084
2015,1,IN,"Combined Heat and Power, Industrial Power",Petroleum,1359
2015,1,IN,"Combined Heat and Power, Industrial Power",Other Biomass,5288
2015,1,IN,"Combined Heat and Power, Commercial Power",Total,17536
2015,1,IN,"Combined Heat and Power, Commercial Power",Coal,4456
2015,1,IN,"Combined Heat and Power, Commercial Power",Natural Gas,10130
2015,1,IN,"Combined Heat and Power, Commercial Power",Other,1280
2015,1,IN,"Combined Heat and Power, Commercial Power",Petroleum,45
2015,1,IN,"Combined Heat and Power, Commercial Power",Other Biomass,1540
2015,1,IN,"Combined Heat and Power, Commercial Power",Wind,86
2015,1,IN,"Combined Heat and Power, Electric Power",Total,640528
2015,1,IN,"Combined Heat and Power, Electric Power",Coal,426248
2015,1,IN,"Combined Heat and Power, Electric Power",Natural Gas,214280
2015,1,IN,"Combined Heat and Power, Electric Power",Petroleum,0
2015,1,IN,"Electric Generators, Independent Power Producers",Total,430547
2015,1,IN,"Electric Generators, Independent Power Producers",Coal,0
2015,1,IN,"Electric Generators, Independent Power Producers",Natural Gas,9007
2015,1,IN,"Electric Generators, Independent Power Producers",Petroleum,0
2015,1,IN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6871
2015,1,IN,"Electric Generators, Independent Power Producers",Other Biomass,4061
2015,1,IN,"Electric Generators, Independent Power Producers",Wind,410608
2015,1,IN,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2015,1,IN,"Electric Generators, Electric Utilities",Total,8801345
2015,1,IN,"Electric Generators, Electric Utilities",Coal,7460926
2015,1,IN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,32552
2015,1,IN,"Electric Generators, Electric Utilities",Natural Gas,1150658
2015,1,IN,"Electric Generators, Electric Utilities",Other Gases,2180
2015,1,IN,"Electric Generators, Electric Utilities",Other,0
2015,1,IN,"Electric Generators, Electric Utilities",Petroleum,132514
2015,1,IN,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,210
2015,1,IN,"Electric Generators, Electric Utilities",Other Biomass,22305
2015,1,IN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2015,1,KS,Total Electric Power Industry,Total,4007818
2015,1,KS,Total Electric Power Industry,Coal,2124726
2015,1,KS,Total Electric Power Industry,Hydroelectric Conventional,1360
2015,1,KS,Total Electric Power Industry,Natural Gas,38471
2015,1,KS,Total Electric Power Industry,Nuclear,909980
2015,1,KS,Total Electric Power Industry,Other,0
2015,1,KS,Total Electric Power Industry,Petroleum,6377
2015,1,KS,Total Electric Power Industry,Other Biomass,4974
2015,1,KS,Total Electric Power Industry,Wind,921930
2015,1,KS,"Combined Heat and Power, Industrial Power",Total,1245
2015,1,KS,"Combined Heat and Power, Industrial Power",Natural Gas,1244
2015,1,KS,"Combined Heat and Power, Industrial Power",Other,0
2015,1,KS,"Combined Heat and Power, Industrial Power",Other Biomass,0
2015,1,KS,"Electric Generators, Independent Power Producers",Total,851034
2015,1,KS,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1360
2015,1,KS,"Electric Generators, Independent Power Producers",Other Biomass,4974
2015,1,KS,"Electric Generators, Independent Power Producers",Wind,844700
2015,1,KS,"Electric Generators, Electric Utilities",Total,3155539
2015,1,KS,"Electric Generators, Electric Utilities",Coal,2124726
2015,1,KS,"Electric Generators, Electric Utilities",Natural Gas,37226
2015,1,KS,"Electric Generators, Electric Utilities",Nuclear,909980
2015,1,KS,"Electric Generators, Electric Utilities",Petroleum,6377
2015,1,KS,"Electric Generators, Electric Utilities",Wind,77230
2015,1,KY,Total Electric Power Industry,Total,8206292
2015,1,KY,Total Electric Power Industry,Coal,7471734
2015,1,KY,Total Electric Power Industry,Hydroelectric Conventional,356830
2015,1,KY,Total Electric Power Industry,Natural Gas,212025
2015,1,KY,Total Electric Power Industry,Other,4896
2015,1,KY,Total Electric Power Industry,Petroleum,115645
2015,1,KY,Total Electric Power Industry,Other Biomass,8374
2015,1,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,36787
2015,1,KY,"Combined Heat and Power, Industrial Power",Total,47558
2015,1,KY,"Combined Heat and Power, Industrial Power",Natural Gas,10771
2015,1,KY,"Combined Heat and Power, Industrial Power",Other Biomass,0
2015,1,KY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,36787
