YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2010,7,IA,"Combined Heat and Power, Industrial Power",Other Biomass,4264
2010,7,IA,"Combined Heat and Power, Industrial Power",Total,172423
2010,7,ID,Total Electric Power Industry,Coal,2413
2010,7,ID,Total Electric Power Industry,Petroleum,5
2010,7,ID,Total Electric Power Industry,Natural Gas,105398
2010,7,ID,Total Electric Power Industry,Hydroelectric Conventional,1307271
2010,7,ID,Total Electric Power Industry,Wind,21805
2010,7,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,44167
2010,7,ID,Total Electric Power Industry,Geothermal,5706
2010,7,ID,Total Electric Power Industry,Other Biomass,2048
2010,7,ID,Total Electric Power Industry,Other,7698
2010,7,ID,Total Electric Power Industry,Total,1496510
2010,7,ID,"Electric Generators, Electric Utilities",Petroleum,5
2010,7,ID,"Electric Generators, Electric Utilities",Natural Gas,11925
2010,7,ID,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1185923
2010,7,ID,"Electric Generators, Electric Utilities",Total,1197853
2010,7,ID,"Electric Generators, Independent Power Producers",Natural Gas,88372
2010,7,ID,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,121347
2010,7,ID,"Electric Generators, Independent Power Producers",Wind,21805
2010,7,ID,"Electric Generators, Independent Power Producers",Geothermal,5706
2010,7,ID,"Electric Generators, Independent Power Producers",Other Biomass,859
2010,7,ID,"Electric Generators, Independent Power Producers",Total,238089
2010,7,ID,"Combined Heat and Power, Electric Power",Natural Gas,4559
2010,7,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,7010
2010,7,ID,"Combined Heat and Power, Electric Power",Other Biomass,1189
2010,7,ID,"Combined Heat and Power, Electric Power",Total,12757
2010,7,ID,"Combined Heat and Power, Industrial Power",Coal,2413
2010,7,ID,"Combined Heat and Power, Industrial Power",Petroleum,0
2010,7,ID,"Combined Heat and Power, Industrial Power",Natural Gas,543
2010,7,ID,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,37157
2010,7,ID,"Combined Heat and Power, Industrial Power",Other,7698
2010,7,ID,"Combined Heat and Power, Industrial Power",Total,47810
2010,7,IL,Total Electric Power Industry,Coal,8734237
2010,7,IL,Total Electric Power Industry,Petroleum,9139
2010,7,IL,Total Electric Power Industry,Natural Gas,1383603
2010,7,IL,Total Electric Power Industry,Other Gases,24900
2010,7,IL,Total Electric Power Industry,Nuclear,8476941
2010,7,IL,Total Electric Power Industry,Hydroelectric Conventional,15768
2010,7,IL,Total Electric Power Industry,Wind,204755
2010,7,IL,Total Electric Power Industry,Solar Thermal and Photovoltaic,1953
2010,7,IL,Total Electric Power Industry,Wood and Wood Derived Fuels,12
2010,7,IL,Total Electric Power Industry,Other Biomass,55917
2010,7,IL,Total Electric Power Industry,Other,43111
2010,7,IL,Total Electric Power Industry,Total,18950335
2010,7,IL,"Electric Generators, Electric Utilities",Coal,1046338
2010,7,IL,"Electric Generators, Electric Utilities",Petroleum,2985
2010,7,IL,"Electric Generators, Electric Utilities",Natural Gas,150387
2010,7,IL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,5723
2010,7,IL,"Electric Generators, Electric Utilities",Wind,372
2010,7,IL,"Electric Generators, Electric Utilities",Total,1205805
2010,7,IL,"Electric Generators, Independent Power Producers",Coal,7515421
2010,7,IL,"Electric Generators, Independent Power Producers",Petroleum,6147
2010,7,IL,"Electric Generators, Independent Power Producers",Natural Gas,1063948
2010,7,IL,"Electric Generators, Independent Power Producers",Nuclear,8476941
2010,7,IL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,10045
2010,7,IL,"Electric Generators, Independent Power Producers",Wind,204383
2010,7,IL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1953
2010,7,IL,"Electric Generators, Independent Power Producers",Other Biomass,55909
2010,7,IL,"Electric Generators, Independent Power Producers",Other,1950
2010,7,IL,"Electric Generators, Independent Power Producers",Total,17336696
2010,7,IL,"Combined Heat and Power, Electric Power",Coal,1635
2010,7,IL,"Combined Heat and Power, Electric Power",Petroleum,0
2010,7,IL,"Combined Heat and Power, Electric Power",Natural Gas,43934
2010,7,IL,"Combined Heat and Power, Electric Power",Other Gases,0
2010,7,IL,"Combined Heat and Power, Electric Power",Other Biomass,4
2010,7,IL,"Combined Heat and Power, Electric Power",Total,45573
2010,7,IL,"Combined Heat and Power, Commercial Power",Coal,2856
2010,7,IL,"Combined Heat and Power, Commercial Power",Petroleum,7
2010,7,IL,"Combined Heat and Power, Commercial Power",Natural Gas,35539
2010,7,IL,"Combined Heat and Power, Commercial Power",Other Biomass,4
2010,7,IL,"Combined Heat and Power, Commercial Power",Total,38406
2010,7,IL,"Combined Heat and Power, Industrial Power",Coal,167986
2010,7,IL,"Combined Heat and Power, Industrial Power",Petroleum,1
2010,7,IL,"Combined Heat and Power, Industrial Power",Natural Gas,89795
2010,7,IL,"Combined Heat and Power, Industrial Power",Other Gases,24900
2010,7,IL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,12
2010,7,IL,"Combined Heat and Power, Industrial Power",Other,41161
2010,7,IL,"Combined Heat and Power, Industrial Power",Total,323854
2010,7,IN,Total Electric Power Industry,Coal,10669355
2010,7,IN,Total Electric Power Industry,Petroleum,17030
2010,7,IN,Total Electric Power Industry,Natural Gas,1026453
2010,7,IN,Total Electric Power Industry,Other Gases,156805
2010,7,IN,Total Electric Power Industry,Hydroelectric Conventional,47300
2010,7,IN,Total Electric Power Industry,Wind,118842
2010,7,IN,Total Electric Power Industry,Other Biomass,24199
2010,7,IN,Total Electric Power Industry,Other,36860
2010,7,IN,Total Electric Power Industry,Total,12096844
2010,7,IN,"Electric Generators, Electric Utilities",Coal,9817523
2010,7,IN,"Electric Generators, Electric Utilities",Petroleum,11806
2010,7,IN,"Electric Generators, Electric Utilities",Natural Gas,754193
2010,7,IN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,47300
2010,7,IN,"Electric Generators, Electric Utilities",Other Biomass,21214
2010,7,IN,"Electric Generators, Electric Utilities",Total,10652035
2010,7,IN,"Electric Generators, Independent Power Producers",Coal,345770
2010,7,IN,"Electric Generators, Independent Power Producers",Natural Gas,43277
2010,7,IN,"Electric Generators, Independent Power Producers",Wind,118687
2010,7,IN,"Electric Generators, Independent Power Producers",Total,507734
2010,7,IN,"Combined Heat and Power, Electric Power",Coal,482137
2010,7,IN,"Combined Heat and Power, Electric Power",Petroleum,0
2010,7,IN,"Combined Heat and Power, Electric Power",Natural Gas,183710
2010,7,IN,"Combined Heat and Power, Electric Power",Other Gases,0
2010,7,IN,"Combined Heat and Power, Electric Power",Total,665847
2010,7,IN,"Combined Heat and Power, Commercial Power",Coal,19721
2010,7,IN,"Combined Heat and Power, Commercial Power",Petroleum,16
2010,7,IN,"Combined Heat and Power, Commercial Power",Natural Gas,2480
2010,7,IN,"Combined Heat and Power, Commercial Power",Wind,155
2010,7,IN,"Combined Heat and Power, Commercial Power",Other Biomass,1772
2010,7,IN,"Combined Heat and Power, Commercial Power",Other,1703
2010,7,IN,"Combined Heat and Power, Commercial Power",Total,25848
2010,7,IN,"Combined Heat and Power, Industrial Power",Coal,4203
2010,7,IN,"Combined Heat and Power, Industrial Power",Petroleum,5208
2010,7,IN,"Combined Heat and Power, Industrial Power",Natural Gas,42793
2010,7,IN,"Combined Heat and Power, Industrial Power",Other Gases,156805
2010,7,IN,"Combined Heat and Power, Industrial Power",Other Biomass,1213
2010,7,IN,"Combined Heat and Power, Industrial Power",Other,35157
2010,7,IN,"Combined Heat and Power, Industrial Power",Total,245379
2010,7,KS,Total Electric Power Industry,Coal,3032749
2010,7,KS,Total Electric Power Industry,Petroleum,9541
2010,7,KS,Total Electric Power Industry,Natural Gas,471767
2010,7,KS,Total Electric Power Industry,Nuclear,863933
2010,7,KS,Total Electric Power Industry,Hydroelectric Conventional,1246
2010,7,KS,Total Electric Power Industry,Wind,245598
2010,7,KS,Total Electric Power Industry,Other Biomass,5190
2010,7,KS,Total Electric Power Industry,Total,4630023
2010,7,KS,"Electric Generators, Electric Utilities",Coal,3032749
2010,7,KS,"Electric Generators, Electric Utilities",Petroleum,9541
2010,7,KS,"Electric Generators, Electric Utilities",Natural Gas,471767
2010,7,KS,"Electric Generators, Electric Utilities",Nuclear,863933
2010,7,KS,"Electric Generators, Electric Utilities",Wind,60423
2010,7,KS,"Electric Generators, Electric Utilities",Other Biomass,0
2010,7,KS,"Electric Generators, Electric Utilities",Total,4438413
2010,7,KS,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1246
2010,7,KS,"Electric Generators, Independent Power Producers",Wind,185175
2010,7,KS,"Electric Generators, Independent Power Producers",Other Biomass,5190
2010,7,KS,"Electric Generators, Independent Power Producers",Total,191610
2010,7,KS,"Combined Heat and Power, Industrial Power",Natural Gas,0
2010,7,KS,"Combined Heat and Power, Industrial Power",Total,0
2010,7,KY,Total Electric Power Industry,Coal,8253821
2010,7,KY,Total Electric Power Industry,Petroleum,221830
2010,7,KY,Total Electric Power Industry,Natural Gas,342318
2010,7,KY,Total Electric Power Industry,Other Gases,15
2010,7,KY,Total Electric Power Industry,Hydroelectric Conventional,121209
2010,7,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,32807
2010,7,KY,Total Electric Power Industry,Other Biomass,6611
2010,7,KY,Total Electric Power Industry,Other,913
2010,7,KY,Total Electric Power Industry,Total,8979524
2010,7,KY,"Electric Generators, Electric Utilities",Coal,8253821
2010,7,KY,"Electric Generators, Electric Utilities",Petroleum,221830
2010,7,KY,"Electric Generators, Electric Utilities",Natural Gas,283516
2010,7,KY,"Electric Generators, Electric Utilities",Other Gases,15
2010,7,KY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,120796
2010,7,KY,"Electric Generators, Electric Utilities",Other Biomass,6460
2010,7,KY,"Electric Generators, Electric Utilities",Other,913
2010,7,KY,"Electric Generators, Electric Utilities",Total,8887351
2010,7,KY,"Electric Generators, Independent Power Producers",Natural Gas,19368
2010,7,KY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,413
2010,7,KY,"Electric Generators, Independent Power Producers",Total,19781
2010,7,KY,"Combined Heat and Power, Industrial Power",Natural Gas,39435
2010,7,KY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,32807
2010,7,KY,"Combined Heat and Power, Industrial Power",Other Biomass,150
2010,7,KY,"Combined Heat and Power, Industrial Power",Total,72392
2010,7,LA,Total Electric Power Industry,Coal,2148758
2010,7,LA,Total Electric Power Industry,Petroleum,322604
2010,7,LA,Total Electric Power Industry,Natural Gas,5587979
2010,7,LA,Total Electric Power Industry,Other Gases,124959
2010,7,LA,Total Electric Power Industry,Nuclear,1563167
2010,7,LA,Total Electric Power Industry,Hydroelectric Conventional,117190
2010,7,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,209217
2010,7,LA,Total Electric Power Industry,Other Biomass,6603
2010,7,LA,Total Electric Power Industry,Other,54308
2010,7,LA,Total Electric Power Industry,Total,10134784
2010,7,LA,"Electric Generators, Electric Utilities",Coal,983949
2010,7,LA,"Electric Generators, Electric Utilities",Petroleum,281542
2010,7,LA,"Electric Generators, Electric Utilities",Natural Gas,2529541
2010,7,LA,"Electric Generators, Electric Utilities",Nuclear,1563167
2010,7,LA,"Electric Generators, Electric Utilities",Total,5358199
2010,7,LA,"Electric Generators, Independent Power Producers",Coal,1164809
2010,7,LA,"Electric Generators, Independent Power Producers",Petroleum,1441
2010,7,LA,"Electric Generators, Independent Power Producers",Natural Gas,482543
2010,7,LA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,117190
2010,7,LA,"Electric Generators, Independent Power Producers",Other Biomass,6513
2010,7,LA,"Electric Generators, Independent Power Producers",Total,1772496
2010,7,LA,"Combined Heat and Power, Electric Power",Petroleum,0
2010,7,LA,"Combined Heat and Power, Electric Power",Natural Gas,438851
2010,7,LA,"Combined Heat and Power, Electric Power",Other Gases,21433
2010,7,LA,"Combined Heat and Power, Electric Power",Total,460284
2010,7,LA,"Combined Heat and Power, Commercial Power",Natural Gas,5131
2010,7,LA,"Combined Heat and Power, Commercial Power",Total,5131
2010,7,LA,"Combined Heat and Power, Industrial Power",Coal,0
2010,7,LA,"Combined Heat and Power, Industrial Power",Petroleum,39621
2010,7,LA,"Combined Heat and Power, Industrial Power",Natural Gas,2131912
2010,7,LA,"Combined Heat and Power, Industrial Power",Other Gases,103526
2010,7,LA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,209217
2010,7,LA,"Combined Heat and Power, Industrial Power",Other Biomass,90
2010,7,LA,"Combined Heat and Power, Industrial Power",Other,54308
2010,7,LA,"Combined Heat and Power, Industrial Power",Total,2538674
2010,7,MA,Total Electric Power Industry,Coal,962973
2010,7,MA,Total Electric Power Industry,Petroleum,87830
2010,7,MA,Total Electric Power Industry,Natural Gas,3197788
2010,7,MA,Total Electric Power Industry,Nuclear,496441
2010,7,MA,Total Electric Power Industry,Hydroelectric Conventional,43102
2010,7,MA,Total Electric Power Industry,Wind,1531
2010,7,MA,Total Electric Power Industry,Solar Thermal and Photovoltaic,151
2010,7,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,7493
2010,7,MA,Total Electric Power Industry,Other Biomass,96074
2010,7,MA,Total Electric Power Industry,Pumped Storage,-17069
2010,7,MA,Total Electric Power Industry,Other,66026
2010,7,MA,Total Electric Power Industry,Total,4942340
2010,7,MA,"Electric Generators, Electric Utilities",Petroleum,5270
2010,7,MA,"Electric Generators, Electric Utilities",Natural Gas,128155
2010,7,MA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,10294
2010,7,MA,"Electric Generators, Electric Utilities",Wind,1022
2010,7,MA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,114
2010,7,MA,"Electric Generators, Electric Utilities",Total,144854
2010,7,MA,"Electric Generators, Independent Power Producers",Coal,959620
2010,7,MA,"Electric Generators, Independent Power Producers",Petroleum,74713
2010,7,MA,"Electric Generators, Independent Power Producers",Natural Gas,2582893
2010,7,MA,"Electric Generators, Independent Power Producers",Nuclear,496441
2010,7,MA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,32381
2010,7,MA,"Electric Generators, Independent Power Producers",Wind,369
2010,7,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,7493
2010,7,MA,"Electric Generators, Independent Power Producers",Other Biomass,96055
2010,7,MA,"Electric Generators, Independent Power Producers",Pumped Storage,-17069
2010,7,MA,"Electric Generators, Independent Power Producers",Other,66026
2010,7,MA,"Electric Generators, Independent Power Producers",Total,4298922
2010,7,MA,"Combined Heat and Power, Electric Power",Petroleum,294
2010,7,MA,"Combined Heat and Power, Electric Power",Natural Gas,429579
2010,7,MA,"Combined Heat and Power, Electric Power",Total,429873
2010,7,MA,"Combined Heat and Power, Commercial Power",Coal,0
2010,7,MA,"Combined Heat and Power, Commercial Power",Petroleum,7290
2010,7,MA,"Combined Heat and Power, Commercial Power",Natural Gas,41459
2010,7,MA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,224
2010,7,MA,"Combined Heat and Power, Commercial Power",Wind,140
2010,7,MA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,37
2010,7,MA,"Combined Heat and Power, Commercial Power",Other Biomass,19
2010,7,MA,"Combined Heat and Power, Commercial Power",Total,49169
2010,7,MA,"Combined Heat and Power, Industrial Power",Coal,3354
2010,7,MA,"Combined Heat and Power, Industrial Power",Petroleum,264
2010,7,MA,"Combined Heat and Power, Industrial Power",Natural Gas,15701
2010,7,MA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,203
2010,7,MA,"Combined Heat and Power, Industrial Power",Total,19522
2010,7,MD,Total Electric Power Industry,Coal,2595668
2010,7,MD,Total Electric Power Industry,Petroleum,67037
2010,7,MD,Total Electric Power Industry,Natural Gas,803873
2010,7,MD,Total Electric Power Industry,Other Gases,20657
2010,7,MD,Total Electric Power Industry,Nuclear,1228584
2010,7,MD,Total Electric Power Industry,Hydroelectric Conventional,44002
2010,7,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,16338
2010,7,MD,Total Electric Power Industry,Other Biomass,37070
2010,7,MD,Total Electric Power Industry,Other,24570
2010,7,MD,Total Electric Power Industry,Total,4837799
2010,7,MD,"Electric Generators, Electric Utilities",Petroleum,569
2010,7,MD,"Electric Generators, Electric Utilities",Natural Gas,0
2010,7,MD,"Electric Generators, Electric Utilities",Other Biomass,15
2010,7,MD,"Electric Generators, Electric Utilities",Total,584
2010,7,MD,"Electric Generators, Independent Power Producers",Coal,2451217
2010,7,MD,"Electric Generators, Independent Power Producers",Petroleum,65686
2010,7,MD,"Electric Generators, Independent Power Producers",Natural Gas,703795
2010,7,MD,"Electric Generators, Independent Power Producers",Nuclear,1228584
2010,7,MD,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,44002
2010,7,MD,"Electric Generators, Independent Power Producers",Other Biomass,17945
2010,7,MD,"Electric Generators, Independent Power Producers",Other,11211
2010,7,MD,"Electric Generators, Independent Power Producers",Total,4522440
2010,7,MD,"Combined Heat and Power, Electric Power",Coal,123498
2010,7,MD,"Combined Heat and Power, Electric Power",Petroleum,550
2010,7,MD,"Combined Heat and Power, Electric Power",Natural Gas,95468
2010,7,MD,"Combined Heat and Power, Electric Power",Other Gases,20657
2010,7,MD,"Combined Heat and Power, Electric Power",Other Biomass,16986
2010,7,MD,"Combined Heat and Power, Electric Power",Other,13346
2010,7,MD,"Combined Heat and Power, Electric Power",Total,270504
2010,7,MD,"Combined Heat and Power, Commercial Power",Coal,0
2010,7,MD,"Combined Heat and Power, Commercial Power",Petroleum,51
2010,7,MD,"Combined Heat and Power, Commercial Power",Natural Gas,2
2010,7,MD,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,1435
2010,7,MD,"Combined Heat and Power, Commercial Power",Other Biomass,2125
2010,7,MD,"Combined Heat and Power, Commercial Power",Other,12
2010,7,MD,"Combined Heat and Power, Commercial Power",Total,3625
2010,7,MD,"Combined Heat and Power, Industrial Power",Coal,20953
2010,7,MD,"Combined Heat and Power, Industrial Power",Petroleum,181
2010,7,MD,"Combined Heat and Power, Industrial Power",Natural Gas,4608
2010,7,MD,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,14903
2010,7,MD,"Combined Heat and Power, Industrial Power",Total,40646
2010,7,ME,Total Electric Power Industry,Coal,5620
2010,7,ME,Total Electric Power Industry,Petroleum,47310
2010,7,ME,Total Electric Power Industry,Natural Gas,950641
2010,7,ME,Total Electric Power Industry,Hydroelectric Conventional,254365
2010,7,ME,Total Electric Power Industry,Wind,31439
2010,7,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,318987
2010,7,ME,Total Electric Power Industry,Other Biomass,23693
2010,7,ME,Total Electric Power Industry,Other,30292
2010,7,ME,Total Electric Power Industry,Total,1662347
2010,7,ME,"Electric Generators, Electric Utilities",Petroleum,304
2010,7,ME,"Electric Generators, Electric Utilities",Total,304
2010,7,ME,"Electric Generators, Independent Power Producers",Petroleum,38686
2010,7,ME,"Electric Generators, Independent Power Producers",Natural Gas,716920
2010,7,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,208518
2010,7,ME,"Electric Generators, Independent Power Producers",Wind,31439
2010,7,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,142172
2010,7,ME,"Electric Generators, Independent Power Producers",Other Biomass,12583
2010,7,ME,"Electric Generators, Independent Power Producers",Other,8335
2010,7,ME,"Electric Generators, Independent Power Producers",Total,1158654
2010,7,ME,"Combined Heat and Power, Electric Power",Coal,4009
2010,7,ME,"Combined Heat and Power, Electric Power",Petroleum,120
2010,7,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,39432
2010,7,ME,"Combined Heat and Power, Electric Power",Other Biomass,458
2010,7,ME,"Combined Heat and Power, Electric Power",Other,12424
2010,7,ME,"Combined Heat and Power, Electric Power",Total,56442
2010,7,ME,"Combined Heat and Power, Commercial Power",Petroleum,169
2010,7,ME,"Combined Heat and Power, Commercial Power",Natural Gas,23
2010,7,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2010,7,ME,"Combined Heat and Power, Commercial Power",Other Biomass,8851
2010,7,ME,"Combined Heat and Power, Commercial Power",Other,6982
2010,7,ME,"Combined Heat and Power, Commercial Power",Total,16025
2010,7,ME,"Combined Heat and Power, Industrial Power",Coal,1612
2010,7,ME,"Combined Heat and Power, Industrial Power",Petroleum,8031
2010,7,ME,"Combined Heat and Power, Industrial Power",Natural Gas,233698
2010,7,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,45848
2010,7,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,137383
2010,7,ME,"Combined Heat and Power, Industrial Power",Other Biomass,1801
2010,7,ME,"Combined Heat and Power, Industrial Power",Other,2550
2010,7,ME,"Combined Heat and Power, Industrial Power",Total,430922
2010,7,MI,Total Electric Power Industry,Coal,6359230
2010,7,MI,Total Electric Power Industry,Petroleum,28398
2010,7,MI,Total Electric Power Industry,Natural Gas,2102201
2010,7,MI,Total Electric Power Industry,Other Gases,28876
2010,7,MI,Total Electric Power Industry,Nuclear,2844291
2010,7,MI,Total Electric Power Industry,Hydroelectric Conventional,89853
2010,7,MI,Total Electric Power Industry,Wind,15478
2010,7,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,151418
2010,7,MI,Total Electric Power Industry,Other Biomass,62105
2010,7,MI,Total Electric Power Industry,Pumped Storage,-118249
2010,7,MI,Total Electric Power Industry,Other,30600
2010,7,MI,Total Electric Power Industry,Total,11594200
2010,7,MI,"Electric Generators, Electric Utilities",Coal,6275075
2010,7,MI,"Electric Generators, Electric Utilities",Petroleum,16299
2010,7,MI,"Electric Generators, Electric Utilities",Natural Gas,292438
2010,7,MI,"Electric Generators, Electric Utilities",Other Gases,0
2010,7,MI,"Electric Generators, Electric Utilities",Nuclear,2320463
2010,7,MI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,82123
2010,7,MI,"Electric Generators, Electric Utilities",Other Biomass,0
2010,7,MI,"Electric Generators, Electric Utilities",Pumped Storage,-118249
2010,7,MI,"Electric Generators, Electric Utilities",Other,2579
2010,7,MI,"Electric Generators, Electric Utilities",Total,8870728
2010,7,MI,"Electric Generators, Independent Power Producers",Coal,9145
2010,7,MI,"Electric Generators, Independent Power Producers",Petroleum,0
2010,7,MI,"Electric Generators, Independent Power Producers",Natural Gas,937198
2010,7,MI,"Electric Generators, Independent Power Producers",Other Gases,0
2010,7,MI,"Electric Generators, Independent Power Producers",Nuclear,523828
2010,7,MI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5710
2010,7,MI,"Electric Generators, Independent Power Producers",Wind,15478
2010,7,MI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,91786
2010,7,MI,"Electric Generators, Independent Power Producers",Other Biomass,46390
2010,7,MI,"Electric Generators, Independent Power Producers",Other,9587
2010,7,MI,"Electric Generators, Independent Power Producers",Total,1639122
2010,7,MI,"Combined Heat and Power, Electric Power",Coal,24305
2010,7,MI,"Combined Heat and Power, Electric Power",Petroleum,4900
2010,7,MI,"Combined Heat and Power, Electric Power",Natural Gas,842496
2010,7,MI,"Combined Heat and Power, Electric Power",Other Gases,28876
2010,7,MI,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1848
2010,7,MI,"Combined Heat and Power, Electric Power",Other Biomass,473
2010,7,MI,"Combined Heat and Power, Electric Power",Other,5760
2010,7,MI,"Combined Heat and Power, Electric Power",Total,908658
2010,7,MI,"Combined Heat and Power, Commercial Power",Coal,23036
2010,7,MI,"Combined Heat and Power, Commercial Power",Petroleum,1003
2010,7,MI,"Combined Heat and Power, Commercial Power",Natural Gas,7609
2010,7,MI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,381
2010,7,MI,"Combined Heat and Power, Commercial Power",Other Biomass,14472
2010,7,MI,"Combined Heat and Power, Commercial Power",Other,11476
2010,7,MI,"Combined Heat and Power, Commercial Power",Total,57977
2010,7,MI,"Combined Heat and Power, Industrial Power",Coal,27668
2010,7,MI,"Combined Heat and Power, Industrial Power",Petroleum,6195
2010,7,MI,"Combined Heat and Power, Industrial Power",Natural Gas,22461
2010,7,MI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,2020
2010,7,MI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,57403
2010,7,MI,"Combined Heat and Power, Industrial Power",Other Biomass,770
2010,7,MI,"Combined Heat and Power, Industrial Power",Other,1198
2010,7,MI,"Combined Heat and Power, Industrial Power",Total,117715
2010,7,MN,Total Electric Power Industry,Coal,2788672
2010,7,MN,Total Electric Power Industry,Petroleum,2125
2010,7,MN,Total Electric Power Industry,Natural Gas,789743
2010,7,MN,Total Electric Power Industry,Other Gases,0
2010,7,MN,Total Electric Power Industry,Nuclear,1183538
2010,7,MN,Total Electric Power Industry,Hydroelectric Conventional,74230
2010,7,MN,Total Electric Power Industry,Wind,267901
2010,7,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,86091
2010,7,MN,Total Electric Power Industry,Other Biomass,83649
2010,7,MN,Total Electric Power Industry,Other,20429
2010,7,MN,Total Electric Power Industry,Total,5296378
2010,7,MN,"Electric Generators, Electric Utilities",Coal,2709659
2010,7,MN,"Electric Generators, Electric Utilities",Petroleum,1854
2010,7,MN,"Electric Generators, Electric Utilities",Natural Gas,578085
2010,7,MN,"Electric Generators, Electric Utilities",Other Gases,0
2010,7,MN,"Electric Generators, Electric Utilities",Nuclear,1183538
2010,7,MN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,47314
2010,7,MN,"Electric Generators, Electric Utilities",Wind,20835
2010,7,MN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,24735
2010,7,MN,"Electric Generators, Electric Utilities",Other Biomass,20929
2010,7,MN,"Electric Generators, Electric Utilities",Other,10000
2010,7,MN,"Electric Generators, Electric Utilities",Total,4596949
2010,7,MN,"Electric Generators, Independent Power Producers",Petroleum,7
2010,7,MN,"Electric Generators, Independent Power Producers",Natural Gas,114248
2010,7,MN,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,16010
2010,7,MN,"Electric Generators, Independent Power Producers",Wind,246398
2010,7,MN,"Electric Generators, Independent Power Producers",Other Biomass,54916
2010,7,MN,"Electric Generators, Independent Power Producers",Other,7470
2010,7,MN,"Electric Generators, Independent Power Producers",Total,439048
2010,7,MN,"Combined Heat and Power, Electric Power",Petroleum,0
2010,7,MN,"Combined Heat and Power, Electric Power",Natural Gas,75876
2010,7,MN,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,18062
2010,7,MN,"Combined Heat and Power, Electric Power",Other Biomass,6414
2010,7,MN,"Combined Heat and Power, Electric Power",Total,100352
2010,7,MN,"Combined Heat and Power, Commercial Power",Petroleum,134
2010,7,MN,"Combined Heat and Power, Commercial Power",Natural Gas,14816
2010,7,MN,"Combined Heat and Power, Commercial Power",Wind,668
2010,7,MN,"Combined Heat and Power, Commercial Power",Other Biomass,353
2010,7,MN,"Combined Heat and Power, Commercial Power",Other,1847
2010,7,MN,"Combined Heat and Power, Commercial Power",Total,17818
2010,7,MN,"Combined Heat and Power, Industrial Power",Coal,79013
2010,7,MN,"Combined Heat and Power, Industrial Power",Petroleum,130
2010,7,MN,"Combined Heat and Power, Industrial Power",Natural Gas,6718
2010,7,MN,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,10906
2010,7,MN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,43293
