YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2003,7,CT,"Electric Generators, Independent Power Producers",Coal,201039
2003,7,CT,"Electric Generators, Independent Power Producers",Petroleum,216099
2003,7,CT,"Electric Generators, Independent Power Producers",Natural Gas,381952
2003,7,CT,"Electric Generators, Independent Power Producers",Other Gases,0
2003,7,CT,"Electric Generators, Independent Power Producers",Nuclear,1496738
2003,7,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,20334
2003,7,CT,"Electric Generators, Independent Power Producers",Other Biomass,70102
2003,7,CT,"Electric Generators, Independent Power Producers",Pumped Storage,0
2003,7,CT,"Electric Generators, Independent Power Producers",Other,70435
2003,7,CT,"Electric Generators, Independent Power Producers",Total,2456699
2003,7,CT,"Combined Heat and Power, Electric Power",Coal,138328
2003,7,CT,"Combined Heat and Power, Electric Power",Petroleum,148
2003,7,CT,"Combined Heat and Power, Electric Power",Natural Gas,35139
2003,7,CT,"Combined Heat and Power, Electric Power",Total,173615
2003,7,CT,"Combined Heat and Power, Commercial Power",Petroleum,97
2003,7,CT,"Combined Heat and Power, Commercial Power",Natural Gas,4005
2003,7,CT,"Combined Heat and Power, Commercial Power",Total,4102
2003,7,CT,"Combined Heat and Power, Industrial Power",Petroleum,6633
2003,7,CT,"Combined Heat and Power, Industrial Power",Natural Gas,18244
2003,7,CT,"Combined Heat and Power, Industrial Power",Other,1087
2003,7,CT,"Combined Heat and Power, Industrial Power",Total,25963
2003,7,DC,Total Electric Power Industry,Petroleum,10741
2003,7,DC,Total Electric Power Industry,Total,10741
2003,7,DC,"Electric Generators, Independent Power Producers",Petroleum,10741
2003,7,DC,"Electric Generators, Independent Power Producers",Total,10741
2003,7,DE,Total Electric Power Industry,Coal,440710
2003,7,DE,Total Electric Power Industry,Petroleum,241034
2003,7,DE,Total Electric Power Industry,Natural Gas,286828
2003,7,DE,Total Electric Power Industry,Other Gases,11254
2003,7,DE,Total Electric Power Industry,Total,979827
2003,7,DE,"Electric Generators, Electric Utilities",Petroleum,772
2003,7,DE,"Electric Generators, Electric Utilities",Natural Gas,4188
2003,7,DE,"Electric Generators, Electric Utilities",Total,4960
2003,7,DE,"Electric Generators, Independent Power Producers",Coal,426542
2003,7,DE,"Electric Generators, Independent Power Producers",Petroleum,216178
2003,7,DE,"Electric Generators, Independent Power Producers",Natural Gas,280385
2003,7,DE,"Electric Generators, Independent Power Producers",Total,923105
2003,7,DE,"Combined Heat and Power, Electric Power",Coal,9811
2003,7,DE,"Combined Heat and Power, Electric Power",Petroleum,13
2003,7,DE,"Combined Heat and Power, Electric Power",Natural Gas,2237
2003,7,DE,"Combined Heat and Power, Electric Power",Total,12061
2003,7,DE,"Combined Heat and Power, Industrial Power",Coal,4357
2003,7,DE,"Combined Heat and Power, Industrial Power",Petroleum,24072
2003,7,DE,"Combined Heat and Power, Industrial Power",Natural Gas,18
2003,7,DE,"Combined Heat and Power, Industrial Power",Other Gases,11254
2003,7,DE,"Combined Heat and Power, Industrial Power",Total,39701
2003,7,FL,Total Electric Power Industry,Coal,6468649
2003,7,FL,Total Electric Power Industry,Petroleum,4099365
2003,7,FL,Total Electric Power Industry,Natural Gas,6622556
2003,7,FL,Total Electric Power Industry,Other Gases,914
2003,7,FL,Total Electric Power Industry,Nuclear,2930672
2003,7,FL,Total Electric Power Industry,Hydroelectric Conventional,23285
2003,7,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,204645
2003,7,FL,Total Electric Power Industry,Other Biomass,197814
2003,7,FL,Total Electric Power Industry,Other,320552
2003,7,FL,Total Electric Power Industry,Total,20868452
2003,7,FL,"Electric Generators, Electric Utilities",Coal,5929235
2003,7,FL,"Electric Generators, Electric Utilities",Petroleum,3908486
2003,7,FL,"Electric Generators, Electric Utilities",Natural Gas,5737709
2003,7,FL,"Electric Generators, Electric Utilities",Nuclear,2930672
2003,7,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,23285
2003,7,FL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2003,7,FL,"Electric Generators, Electric Utilities",Other Biomass,11648
2003,7,FL,"Electric Generators, Electric Utilities",Other,849
2003,7,FL,"Electric Generators, Electric Utilities",Total,18541883
2003,7,FL,"Electric Generators, Independent Power Producers",Petroleum,167145
2003,7,FL,"Electric Generators, Independent Power Producers",Natural Gas,435102
2003,7,FL,"Electric Generators, Independent Power Producers",Other Gases,10
2003,7,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,19414
2003,7,FL,"Electric Generators, Independent Power Producers",Other Biomass,132225
2003,7,FL,"Electric Generators, Independent Power Producers",Other,102877
2003,7,FL,"Electric Generators, Independent Power Producers",Total,856773
2003,7,FL,"Combined Heat and Power, Electric Power",Coal,517057
2003,7,FL,"Combined Heat and Power, Electric Power",Petroleum,424
2003,7,FL,"Combined Heat and Power, Electric Power",Natural Gas,347437
2003,7,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,31934
2003,7,FL,"Combined Heat and Power, Electric Power",Other Biomass,48305
2003,7,FL,"Combined Heat and Power, Electric Power",Other,17111
2003,7,FL,"Combined Heat and Power, Electric Power",Total,962268
2003,7,FL,"Combined Heat and Power, Commercial Power",Natural Gas,5894
2003,7,FL,"Combined Heat and Power, Commercial Power",Other Biomass,1300
2003,7,FL,"Combined Heat and Power, Commercial Power",Total,7195
2003,7,FL,"Combined Heat and Power, Industrial Power",Coal,22357
2003,7,FL,"Combined Heat and Power, Industrial Power",Petroleum,23310
2003,7,FL,"Combined Heat and Power, Industrial Power",Natural Gas,96415
2003,7,FL,"Combined Heat and Power, Industrial Power",Other Gases,904
2003,7,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,153297
2003,7,FL,"Combined Heat and Power, Industrial Power",Other Biomass,4336
2003,7,FL,"Combined Heat and Power, Industrial Power",Other,199715
2003,7,FL,"Combined Heat and Power, Industrial Power",Total,500333
2003,7,GA,Total Electric Power Industry,Coal,7435786
2003,7,GA,Total Electric Power Industry,Petroleum,91528
2003,7,GA,Total Electric Power Industry,Natural Gas,740915
2003,7,GA,Total Electric Power Industry,Nuclear,3004910
2003,7,GA,Total Electric Power Industry,Hydroelectric Conventional,496700
2003,7,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,272028
2003,7,GA,Total Electric Power Industry,Other Biomass,12614
2003,7,GA,Total Electric Power Industry,Pumped Storage,-61297
2003,7,GA,Total Electric Power Industry,Other,2992
2003,7,GA,Total Electric Power Industry,Total,11996176
2003,7,GA,"Electric Generators, Electric Utilities",Coal,7369930
2003,7,GA,"Electric Generators, Electric Utilities",Petroleum,10847
2003,7,GA,"Electric Generators, Electric Utilities",Natural Gas,132274
2003,7,GA,"Electric Generators, Electric Utilities",Nuclear,3004910
2003,7,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,493513
2003,7,GA,"Electric Generators, Electric Utilities",Pumped Storage,-61297
2003,7,GA,"Electric Generators, Electric Utilities",Total,10950178
2003,7,GA,"Electric Generators, Independent Power Producers",Petroleum,76
2003,7,GA,"Electric Generators, Independent Power Producers",Natural Gas,570053
2003,7,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,529
2003,7,GA,"Electric Generators, Independent Power Producers",Other Biomass,1625
2003,7,GA,"Electric Generators, Independent Power Producers",Total,572283
2003,7,GA,"Combined Heat and Power, Electric Power",Petroleum,0
2003,7,GA,"Combined Heat and Power, Electric Power",Natural Gas,20752
2003,7,GA,"Combined Heat and Power, Electric Power",Total,20752
2003,7,GA,"Combined Heat and Power, Commercial Power",Petroleum,272
2003,7,GA,"Combined Heat and Power, Commercial Power",Total,272
2003,7,GA,"Combined Heat and Power, Industrial Power",Coal,65856
2003,7,GA,"Combined Heat and Power, Industrial Power",Petroleum,80332
2003,7,GA,"Combined Heat and Power, Industrial Power",Natural Gas,17836
2003,7,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,2658
2003,7,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,272028
2003,7,GA,"Combined Heat and Power, Industrial Power",Other Biomass,10989
2003,7,GA,"Combined Heat and Power, Industrial Power",Other,2992
2003,7,GA,"Combined Heat and Power, Industrial Power",Total,452692
2003,7,HI,Total Electric Power Industry,Coal,140472
2003,7,HI,Total Electric Power Industry,Petroleum,755242
2003,7,HI,Total Electric Power Industry,Other Gases,3570
2003,7,HI,Total Electric Power Industry,Hydroelectric Conventional,8838
2003,7,HI,Total Electric Power Industry,Wind,174
2003,7,HI,Total Electric Power Industry,Geothermal,19347
2003,7,HI,Total Electric Power Industry,Other Biomass,33329
2003,7,HI,Total Electric Power Industry,Other,13581
2003,7,HI,Total Electric Power Industry,Total,974551
2003,7,HI,"Electric Generators, Electric Utilities",Petroleum,569909
2003,7,HI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,221
2003,7,HI,"Electric Generators, Electric Utilities",Wind,173
2003,7,HI,"Electric Generators, Electric Utilities",Total,570303
2003,7,HI,"Electric Generators, Independent Power Producers",Petroleum,181
2003,7,HI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,3681
2003,7,HI,"Electric Generators, Independent Power Producers",Wind,1
2003,7,HI,"Electric Generators, Independent Power Producers",Geothermal,19347
2003,7,HI,"Electric Generators, Independent Power Producers",Other Biomass,15912
2003,7,HI,"Electric Generators, Independent Power Producers",Other,13019
2003,7,HI,"Electric Generators, Independent Power Producers",Total,52140
2003,7,HI,"Combined Heat and Power, Electric Power",Coal,140472
2003,7,HI,"Combined Heat and Power, Electric Power",Petroleum,168044
2003,7,HI,"Combined Heat and Power, Electric Power",Other Biomass,16652
2003,7,HI,"Combined Heat and Power, Electric Power",Other,562
2003,7,HI,"Combined Heat and Power, Electric Power",Total,325730
2003,7,HI,"Combined Heat and Power, Industrial Power",Petroleum,17108
2003,7,HI,"Combined Heat and Power, Industrial Power",Other Gases,3570
2003,7,HI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,4935
2003,7,HI,"Combined Heat and Power, Industrial Power",Other Biomass,765
2003,7,HI,"Combined Heat and Power, Industrial Power",Total,26378
2003,7,IA,Total Electric Power Industry,Coal,3220696
2003,7,IA,Total Electric Power Industry,Petroleum,9022
2003,7,IA,Total Electric Power Industry,Natural Gas,36092
2003,7,IA,Total Electric Power Industry,Nuclear,421188
2003,7,IA,Total Electric Power Industry,Hydroelectric Conventional,94056
2003,7,IA,Total Electric Power Industry,Wind,49595
2003,7,IA,Total Electric Power Industry,Other Biomass,10188
2003,7,IA,Total Electric Power Industry,Other,623
2003,7,IA,Total Electric Power Industry,Total,3841459
2003,7,IA,"Electric Generators, Electric Utilities",Coal,3076440
2003,7,IA,"Electric Generators, Electric Utilities",Petroleum,8094
2003,7,IA,"Electric Generators, Electric Utilities",Natural Gas,32948
2003,7,IA,"Electric Generators, Electric Utilities",Nuclear,421188
2003,7,IA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,93301
2003,7,IA,"Electric Generators, Electric Utilities",Wind,671
2003,7,IA,"Electric Generators, Electric Utilities",Other Biomass,2896
2003,7,IA,"Electric Generators, Electric Utilities",Other,623
2003,7,IA,"Electric Generators, Electric Utilities",Total,3636162
2003,7,IA,"Electric Generators, Independent Power Producers",Petroleum,188
2003,7,IA,"Electric Generators, Independent Power Producers",Natural Gas,8
2003,7,IA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,755
2003,7,IA,"Electric Generators, Independent Power Producers",Wind,48924
2003,7,IA,"Electric Generators, Independent Power Producers",Other Biomass,5002
2003,7,IA,"Electric Generators, Independent Power Producers",Total,54876
2003,7,IA,"Combined Heat and Power, Commercial Power",Coal,19365
2003,7,IA,"Combined Heat and Power, Commercial Power",Petroleum,732
2003,7,IA,"Combined Heat and Power, Commercial Power",Natural Gas,1457
2003,7,IA,"Combined Heat and Power, Commercial Power",Other Biomass,2290
2003,7,IA,"Combined Heat and Power, Commercial Power",Other,0
2003,7,IA,"Combined Heat and Power, Commercial Power",Total,23844
2003,7,IA,"Combined Heat and Power, Industrial Power",Coal,124891
2003,7,IA,"Combined Heat and Power, Industrial Power",Petroleum,7
2003,7,IA,"Combined Heat and Power, Industrial Power",Natural Gas,1678
2003,7,IA,"Combined Heat and Power, Industrial Power",Total,126577
2003,7,ID,Total Electric Power Industry,Coal,11177
2003,7,ID,Total Electric Power Industry,Petroleum,0
2003,7,ID,Total Electric Power Industry,Natural Gas,247618
2003,7,ID,Total Electric Power Industry,Hydroelectric Conventional,971520
2003,7,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,50706
2003,7,ID,Total Electric Power Industry,Other,7764
2003,7,ID,Total Electric Power Industry,Total,1288785
2003,7,ID,"Electric Generators, Electric Utilities",Petroleum,0
2003,7,ID,"Electric Generators, Electric Utilities",Natural Gas,36078
2003,7,ID,"Electric Generators, Electric Utilities",Hydroelectric Conventional,864354
2003,7,ID,"Electric Generators, Electric Utilities",Total,900432
2003,7,ID,"Electric Generators, Independent Power Producers",Natural Gas,190235
2003,7,ID,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,107166
2003,7,ID,"Electric Generators, Independent Power Producers",Total,297401
2003,7,ID,"Combined Heat and Power, Electric Power",Natural Gas,19535
2003,7,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,10740
2003,7,ID,"Combined Heat and Power, Electric Power",Total,30275
2003,7,ID,"Combined Heat and Power, Industrial Power",Coal,11177
2003,7,ID,"Combined Heat and Power, Industrial Power",Petroleum,0
2003,7,ID,"Combined Heat and Power, Industrial Power",Natural Gas,1769
2003,7,ID,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,39967
2003,7,ID,"Combined Heat and Power, Industrial Power",Other,7764
2003,7,ID,"Combined Heat and Power, Industrial Power",Total,60676
2003,7,IL,Total Electric Power Industry,Coal,8463429
2003,7,IL,Total Electric Power Industry,Petroleum,73182
2003,7,IL,Total Electric Power Industry,Natural Gas,588363
2003,7,IL,Total Electric Power Industry,Other Gases,18947
2003,7,IL,Total Electric Power Industry,Nuclear,8356559
2003,7,IL,Total Electric Power Industry,Hydroelectric Conventional,12436
2003,7,IL,Total Electric Power Industry,Wind,1677
2003,7,IL,Total Electric Power Industry,Other Biomass,64180
2003,7,IL,Total Electric Power Industry,Other,14431
2003,7,IL,Total Electric Power Industry,Total,17593204
2003,7,IL,"Electric Generators, Electric Utilities",Coal,916657
2003,7,IL,"Electric Generators, Electric Utilities",Petroleum,4259
2003,7,IL,"Electric Generators, Electric Utilities",Natural Gas,8797
2003,7,IL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,6163
2003,7,IL,"Electric Generators, Electric Utilities",Total,935875
2003,7,IL,"Electric Generators, Independent Power Producers",Coal,7387945
2003,7,IL,"Electric Generators, Independent Power Producers",Petroleum,68661
2003,7,IL,"Electric Generators, Independent Power Producers",Natural Gas,463473
2003,7,IL,"Electric Generators, Independent Power Producers",Nuclear,8356559
2003,7,IL,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,6273
2003,7,IL,"Electric Generators, Independent Power Producers",Wind,1677
2003,7,IL,"Electric Generators, Independent Power Producers",Other Biomass,57275
2003,7,IL,"Electric Generators, Independent Power Producers",Other,13317
2003,7,IL,"Electric Generators, Independent Power Producers",Total,16355180
2003,7,IL,"Combined Heat and Power, Electric Power",Coal,8204
2003,7,IL,"Combined Heat and Power, Electric Power",Natural Gas,39876
2003,7,IL,"Combined Heat and Power, Electric Power",Other Gases,0
2003,7,IL,"Combined Heat and Power, Electric Power",Other Biomass,9
2003,7,IL,"Combined Heat and Power, Electric Power",Total,48090
2003,7,IL,"Combined Heat and Power, Commercial Power",Coal,2700
2003,7,IL,"Combined Heat and Power, Commercial Power",Petroleum,257
2003,7,IL,"Combined Heat and Power, Commercial Power",Natural Gas,25067
2003,7,IL,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,0
2003,7,IL,"Combined Heat and Power, Commercial Power",Other Biomass,0
2003,7,IL,"Combined Heat and Power, Commercial Power",Total,28024
2003,7,IL,"Combined Heat and Power, Industrial Power",Coal,147923
2003,7,IL,"Combined Heat and Power, Industrial Power",Petroleum,5
2003,7,IL,"Combined Heat and Power, Industrial Power",Natural Gas,51150
2003,7,IL,"Combined Heat and Power, Industrial Power",Other Gases,18947
2003,7,IL,"Combined Heat and Power, Industrial Power",Other Biomass,6896
2003,7,IL,"Combined Heat and Power, Industrial Power",Other,1114
2003,7,IL,"Combined Heat and Power, Industrial Power",Total,226034
2003,7,IN,Total Electric Power Industry,Coal,10656369
2003,7,IN,Total Electric Power Industry,Petroleum,23032
2003,7,IN,Total Electric Power Industry,Natural Gas,338539
2003,7,IN,Total Electric Power Industry,Other Gases,229999
2003,7,IN,Total Electric Power Industry,Hydroelectric Conventional,52033
2003,7,IN,Total Electric Power Industry,Other Biomass,9415
2003,7,IN,Total Electric Power Industry,Other,55828
2003,7,IN,Total Electric Power Industry,Total,11365216
2003,7,IN,"Electric Generators, Electric Utilities",Coal,10095970
2003,7,IN,"Electric Generators, Electric Utilities",Petroleum,22191
2003,7,IN,"Electric Generators, Electric Utilities",Natural Gas,176658
2003,7,IN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,52033
2003,7,IN,"Electric Generators, Electric Utilities",Total,10346851
2003,7,IN,"Electric Generators, Independent Power Producers",Coal,271659
2003,7,IN,"Electric Generators, Independent Power Producers",Natural Gas,34063
2003,7,IN,"Electric Generators, Independent Power Producers",Other Biomass,7759
2003,7,IN,"Electric Generators, Independent Power Producers",Total,313481
2003,7,IN,"Combined Heat and Power, Electric Power",Coal,265947
2003,7,IN,"Combined Heat and Power, Electric Power",Petroleum,2
2003,7,IN,"Combined Heat and Power, Electric Power",Natural Gas,109666
2003,7,IN,"Combined Heat and Power, Electric Power",Other Gases,921
2003,7,IN,"Combined Heat and Power, Electric Power",Total,376536
2003,7,IN,"Combined Heat and Power, Commercial Power",Coal,19395
2003,7,IN,"Combined Heat and Power, Commercial Power",Petroleum,409
2003,7,IN,"Combined Heat and Power, Commercial Power",Natural Gas,705
2003,7,IN,"Combined Heat and Power, Commercial Power",Other Biomass,1656
2003,7,IN,"Combined Heat and Power, Commercial Power",Other,1355
2003,7,IN,"Combined Heat and Power, Commercial Power",Total,23520
2003,7,IN,"Combined Heat and Power, Industrial Power",Coal,3399
2003,7,IN,"Combined Heat and Power, Industrial Power",Petroleum,430
2003,7,IN,"Combined Heat and Power, Industrial Power",Natural Gas,17447
2003,7,IN,"Combined Heat and Power, Industrial Power",Other Gases,229078
2003,7,IN,"Combined Heat and Power, Industrial Power",Other Biomass,0
2003,7,IN,"Combined Heat and Power, Industrial Power",Other,54473
2003,7,IN,"Combined Heat and Power, Industrial Power",Total,304828
2003,7,KS,Total Electric Power Industry,Coal,3333894
2003,7,KS,Total Electric Power Industry,Petroleum,243793
2003,7,KS,Total Electric Power Industry,Natural Gas,234292
2003,7,KS,Total Electric Power Industry,Nuclear,872780
2003,7,KS,Total Electric Power Industry,Hydroelectric Conventional,1260
2003,7,KS,Total Electric Power Industry,Wind,30852
2003,7,KS,Total Electric Power Industry,Total,4716871
2003,7,KS,"Electric Generators, Electric Utilities",Coal,3333894
2003,7,KS,"Electric Generators, Electric Utilities",Petroleum,243793
2003,7,KS,"Electric Generators, Electric Utilities",Natural Gas,231523
2003,7,KS,"Electric Generators, Electric Utilities",Nuclear,872780
2003,7,KS,"Electric Generators, Electric Utilities",Wind,0
2003,7,KS,"Electric Generators, Electric Utilities",Total,4681990
2003,7,KS,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1260
2003,7,KS,"Electric Generators, Independent Power Producers",Wind,30852
2003,7,KS,"Electric Generators, Independent Power Producers",Total,32112
2003,7,KS,"Combined Heat and Power, Commercial Power",Petroleum,0
2003,7,KS,"Combined Heat and Power, Commercial Power",Natural Gas,100
2003,7,KS,"Combined Heat and Power, Commercial Power",Total,100
2003,7,KS,"Combined Heat and Power, Industrial Power",Petroleum,0
2003,7,KS,"Combined Heat and Power, Industrial Power",Natural Gas,2669
2003,7,KS,"Combined Heat and Power, Industrial Power",Total,2669
2003,7,KY,Total Electric Power Industry,Coal,7743805
2003,7,KY,Total Electric Power Industry,Petroleum,342663
2003,7,KY,Total Electric Power Industry,Natural Gas,50789
2003,7,KY,Total Electric Power Industry,Other Gases,0
2003,7,KY,Total Electric Power Industry,Hydroelectric Conventional,341394
2003,7,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,30299
2003,7,KY,Total Electric Power Industry,Other Biomass,0
2003,7,KY,Total Electric Power Industry,Other,2190
2003,7,KY,Total Electric Power Industry,Total,8511140
2003,7,KY,"Electric Generators, Electric Utilities",Coal,7124113
2003,7,KY,"Electric Generators, Electric Utilities",Petroleum,5065
2003,7,KY,"Electric Generators, Electric Utilities",Natural Gas,32349
2003,7,KY,"Electric Generators, Electric Utilities",Other Gases,0
2003,7,KY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,341394
2003,7,KY,"Electric Generators, Electric Utilities",Other Biomass,0
2003,7,KY,"Electric Generators, Electric Utilities",Other,2190
2003,7,KY,"Electric Generators, Electric Utilities",Total,7505111
2003,7,KY,"Electric Generators, Independent Power Producers",Coal,619692
2003,7,KY,"Electric Generators, Independent Power Producers",Petroleum,337598
2003,7,KY,"Electric Generators, Independent Power Producers",Natural Gas,4424
2003,7,KY,"Electric Generators, Independent Power Producers",Total,961714
2003,7,KY,"Combined Heat and Power, Industrial Power",Natural Gas,14016
2003,7,KY,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,30299
2003,7,KY,"Combined Heat and Power, Industrial Power",Other Biomass,0
2003,7,KY,"Combined Heat and Power, Industrial Power",Total,44315
2003,7,LA,Total Electric Power Industry,Coal,2021411
2003,7,LA,Total Electric Power Industry,Petroleum,283453
2003,7,LA,Total Electric Power Industry,Natural Gas,4684403
2003,7,LA,Total Electric Power Industry,Other Gases,207742
2003,7,LA,Total Electric Power Industry,Nuclear,1540740
2003,7,LA,Total Electric Power Industry,Hydroelectric Conventional,85262
2003,7,LA,Total Electric Power Industry,Wood and Wood Derived Fuels,265227
2003,7,LA,Total Electric Power Industry,Other Biomass,5391
2003,7,LA,Total Electric Power Industry,Other,74832
2003,7,LA,Total Electric Power Industry,Total,9168461
2003,7,LA,"Electric Generators, Electric Utilities",Coal,1076300
2003,7,LA,"Electric Generators, Electric Utilities",Petroleum,99662
2003,7,LA,"Electric Generators, Electric Utilities",Natural Gas,1652983
2003,7,LA,"Electric Generators, Electric Utilities",Other Gases,16929
2003,7,LA,"Electric Generators, Electric Utilities",Nuclear,1540740
2003,7,LA,"Electric Generators, Electric Utilities",Total,4386613
2003,7,LA,"Electric Generators, Independent Power Producers",Coal,941039
2003,7,LA,"Electric Generators, Independent Power Producers",Petroleum,172566
2003,7,LA,"Electric Generators, Independent Power Producers",Natural Gas,718205
2003,7,LA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,85262
2003,7,LA,"Electric Generators, Independent Power Producers",Other Biomass,4996
2003,7,LA,"Electric Generators, Independent Power Producers",Total,1922068
2003,7,LA,"Combined Heat and Power, Electric Power",Petroleum,7668
2003,7,LA,"Combined Heat and Power, Electric Power",Natural Gas,320937
2003,7,LA,"Combined Heat and Power, Electric Power",Total,328605
2003,7,LA,"Combined Heat and Power, Commercial Power",Natural Gas,2253
2003,7,LA,"Combined Heat and Power, Commercial Power",Total,2253
2003,7,LA,"Combined Heat and Power, Industrial Power",Coal,4072
2003,7,LA,"Combined Heat and Power, Industrial Power",Petroleum,3557
2003,7,LA,"Combined Heat and Power, Industrial Power",Natural Gas,1990025
2003,7,LA,"Combined Heat and Power, Industrial Power",Other Gases,190813
2003,7,LA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,265227
2003,7,LA,"Combined Heat and Power, Industrial Power",Other Biomass,395
2003,7,LA,"Combined Heat and Power, Industrial Power",Other,74832
2003,7,LA,"Combined Heat and Power, Industrial Power",Total,2528922
2003,7,MA,Total Electric Power Industry,Coal,989120
2003,7,MA,Total Electric Power Industry,Petroleum,574161
2003,7,MA,Total Electric Power Industry,Natural Gas,2697839
2003,7,MA,Total Electric Power Industry,Nuclear,508524
2003,7,MA,Total Electric Power Industry,Hydroelectric Conventional,66270
2003,7,MA,Total Electric Power Industry,Wood and Wood Derived Fuels,10839
2003,7,MA,Total Electric Power Industry,Other Biomass,89495
2003,7,MA,Total Electric Power Industry,Pumped Storage,-46689
2003,7,MA,Total Electric Power Industry,Other,62258
2003,7,MA,Total Electric Power Industry,Total,4951818
2003,7,MA,"Electric Generators, Electric Utilities",Coal,87625
2003,7,MA,"Electric Generators, Electric Utilities",Petroleum,21495
2003,7,MA,"Electric Generators, Electric Utilities",Natural Gas,31806
2003,7,MA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,23374
2003,7,MA,"Electric Generators, Electric Utilities",Total,164300
2003,7,MA,"Electric Generators, Independent Power Producers",Coal,897223
2003,7,MA,"Electric Generators, Independent Power Producers",Petroleum,520424
2003,7,MA,"Electric Generators, Independent Power Producers",Natural Gas,2175629
2003,7,MA,"Electric Generators, Independent Power Producers",Nuclear,508524
2003,7,MA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,41863
2003,7,MA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,10839
2003,7,MA,"Electric Generators, Independent Power Producers",Other Biomass,88191
2003,7,MA,"Electric Generators, Independent Power Producers",Pumped Storage,-46689
2003,7,MA,"Electric Generators, Independent Power Producers",Other,61002
2003,7,MA,"Electric Generators, Independent Power Producers",Total,4257007
2003,7,MA,"Combined Heat and Power, Electric Power",Petroleum,3374
2003,7,MA,"Combined Heat and Power, Electric Power",Natural Gas,443268
2003,7,MA,"Combined Heat and Power, Electric Power",Total,446642
2003,7,MA,"Combined Heat and Power, Commercial Power",Petroleum,20122
2003,7,MA,"Combined Heat and Power, Commercial Power",Natural Gas,30545
2003,7,MA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,522
2003,7,MA,"Combined Heat and Power, Commercial Power",Other Biomass,1304
2003,7,MA,"Combined Heat and Power, Commercial Power",Total,52492
2003,7,MA,"Combined Heat and Power, Industrial Power",Coal,4272
2003,7,MA,"Combined Heat and Power, Industrial Power",Petroleum,8747
2003,7,MA,"Combined Heat and Power, Industrial Power",Natural Gas,16592
2003,7,MA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,511
2003,7,MA,"Combined Heat and Power, Industrial Power",Other,1256
2003,7,MA,"Combined Heat and Power, Industrial Power",Total,31378
2003,7,MD,Total Electric Power Industry,Coal,2880928
2003,7,MD,Total Electric Power Industry,Petroleum,373775
2003,7,MD,Total Electric Power Industry,Natural Gas,190083
2003,7,MD,Total Electric Power Industry,Other Gases,19443
2003,7,MD,Total Electric Power Industry,Nuclear,1270234
2003,7,MD,Total Electric Power Industry,Hydroelectric Conventional,128171
2003,7,MD,Total Electric Power Industry,Wood and Wood Derived Fuels,20858
2003,7,MD,Total Electric Power Industry,Other Biomass,36490
2003,7,MD,Total Electric Power Industry,Other,27591
2003,7,MD,Total Electric Power Industry,Total,4947573
2003,7,MD,"Electric Generators, Electric Utilities",Petroleum,4900
2003,7,MD,"Electric Generators, Electric Utilities",Natural Gas,0
2003,7,MD,"Electric Generators, Electric Utilities",Total,4900
2003,7,MD,"Electric Generators, Independent Power Producers",Coal,2734457
2003,7,MD,"Electric Generators, Independent Power Producers",Petroleum,365764
2003,7,MD,"Electric Generators, Independent Power Producers",Natural Gas,125057
2003,7,MD,"Electric Generators, Independent Power Producers",Nuclear,1270234
2003,7,MD,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,128171
