YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2019,1,ME,Total Electric Power Industry,Solar Thermal and Photovoltaic,636
2019,1,ME,Total Electric Power Industry,Other Biomass,12537
2019,1,ME,Total Electric Power Industry,Wind,213228
2019,1,ME,Total Electric Power Industry,Wood and Wood Derived Fuels,216040
2019,1,ME,"Combined Heat and Power, Industrial Power",Total,143205
2019,1,ME,"Combined Heat and Power, Industrial Power",Coal,1113
2019,1,ME,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,12015
2019,1,ME,"Combined Heat and Power, Industrial Power",Natural Gas,23858
2019,1,ME,"Combined Heat and Power, Industrial Power",Other,10630
2019,1,ME,"Combined Heat and Power, Industrial Power",Petroleum,2385
2019,1,ME,"Combined Heat and Power, Industrial Power",Other Biomass,540
2019,1,ME,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,92664
2019,1,ME,"Combined Heat and Power, Commercial Power",Total,14656
2019,1,ME,"Combined Heat and Power, Commercial Power",Natural Gas,2645
2019,1,ME,"Combined Heat and Power, Commercial Power",Other,5728
2019,1,ME,"Combined Heat and Power, Commercial Power",Petroleum,322
2019,1,ME,"Combined Heat and Power, Commercial Power",Other Biomass,5962
2019,1,ME,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,1,ME,"Combined Heat and Power, Electric Power",Total,48748
2019,1,ME,"Combined Heat and Power, Electric Power",Coal,8051
2019,1,ME,"Combined Heat and Power, Electric Power",Natural Gas,0
2019,1,ME,"Combined Heat and Power, Electric Power",Other,8514
2019,1,ME,"Combined Heat and Power, Electric Power",Petroleum,1772
2019,1,ME,"Combined Heat and Power, Electric Power",Other Biomass,24
2019,1,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,30387
2019,1,ME,"Electric Generators, Independent Power Producers",Total,781654
2019,1,ME,"Electric Generators, Independent Power Producers",Coal,0
2019,1,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,335593
2019,1,ME,"Electric Generators, Independent Power Producers",Natural Gas,129636
2019,1,ME,"Electric Generators, Independent Power Producers",Other,3201
2019,1,ME,"Electric Generators, Independent Power Producers",Petroleum,360
2019,1,ME,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,636
2019,1,ME,"Electric Generators, Independent Power Producers",Other Biomass,6011
2019,1,ME,"Electric Generators, Independent Power Producers",Wind,213228
2019,1,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,92988
2019,1,ME,"Electric Generators, Electric Utilities",Total,0
2019,1,ME,"Electric Generators, Electric Utilities",Petroleum,0
2019,1,MI,Total Electric Power Industry,Total,10463847
2019,1,MI,Total Electric Power Industry,Coal,3697805
2019,1,MI,Total Electric Power Industry,Pumped Storage,-29518
2019,1,MI,Total Electric Power Industry,Hydroelectric Conventional,125947
2019,1,MI,Total Electric Power Industry,Natural Gas,2641697
2019,1,MI,Total Electric Power Industry,Nuclear,2998341
2019,1,MI,Total Electric Power Industry,Other Gases,145780
2019,1,MI,Total Electric Power Industry,Other,22685
2019,1,MI,Total Electric Power Industry,Petroleum,124659
2019,1,MI,Total Electric Power Industry,Solar Thermal and Photovoltaic,8848
2019,1,MI,Total Electric Power Industry,Other Biomass,81448
2019,1,MI,Total Electric Power Industry,Wind,501731
2019,1,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,144425
2019,1,MI,"Combined Heat and Power, Industrial Power",Total,148119
2019,1,MI,"Combined Heat and Power, Industrial Power",Coal,6320
2019,1,MI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,998
2019,1,MI,"Combined Heat and Power, Industrial Power",Natural Gas,67814
2019,1,MI,"Combined Heat and Power, Industrial Power",Other,2064
2019,1,MI,"Combined Heat and Power, Industrial Power",Petroleum,10865
2019,1,MI,"Combined Heat and Power, Industrial Power",Other Biomass,65
2019,1,MI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,59993
2019,1,MI,"Combined Heat and Power, Commercial Power",Total,72353
2019,1,MI,"Combined Heat and Power, Commercial Power",Coal,0
2019,1,MI,"Combined Heat and Power, Commercial Power",Natural Gas,53058
2019,1,MI,"Combined Heat and Power, Commercial Power",Other,9306
2019,1,MI,"Combined Heat and Power, Commercial Power",Petroleum,303
2019,1,MI,"Combined Heat and Power, Commercial Power",Other Biomass,9686
2019,1,MI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,1,MI,"Combined Heat and Power, Electric Power",Total,1364606
2019,1,MI,"Combined Heat and Power, Electric Power",Coal,34202
2019,1,MI,"Combined Heat and Power, Electric Power",Natural Gas,1192440
2019,1,MI,"Combined Heat and Power, Electric Power",Other Gases,133356
2019,1,MI,"Combined Heat and Power, Electric Power",Other,3256
2019,1,MI,"Combined Heat and Power, Electric Power",Petroleum,0
2019,1,MI,"Combined Heat and Power, Electric Power",Other Biomass,0
2019,1,MI,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1353
2019,1,MI,"Electric Generators, Independent Power Producers",Total,1616519
2019,1,MI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,9416
2019,1,MI,"Electric Generators, Independent Power Producers",Natural Gas,602861
2019,1,MI,"Electric Generators, Independent Power Producers",Nuclear,490769
2019,1,MI,"Electric Generators, Independent Power Producers",Other,8059
2019,1,MI,"Electric Generators, Independent Power Producers",Petroleum,0
2019,1,MI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,4068
2019,1,MI,"Electric Generators, Independent Power Producers",Other Biomass,71697
2019,1,MI,"Electric Generators, Independent Power Producers",Wind,346569
2019,1,MI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,83079
2019,1,MI,"Electric Generators, Electric Utilities",Total,7262251
2019,1,MI,"Electric Generators, Electric Utilities",Coal,3657283
2019,1,MI,"Electric Generators, Electric Utilities",Pumped Storage,-29518
2019,1,MI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,115532
2019,1,MI,"Electric Generators, Electric Utilities",Natural Gas,725525
2019,1,MI,"Electric Generators, Electric Utilities",Nuclear,2507572
2019,1,MI,"Electric Generators, Electric Utilities",Other Gases,12424
2019,1,MI,"Electric Generators, Electric Utilities",Other,0
2019,1,MI,"Electric Generators, Electric Utilities",Petroleum,113492
2019,1,MI,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,4780
2019,1,MI,"Electric Generators, Electric Utilities",Wind,155161
2019,1,MN,Total Electric Power Industry,Total,5417632
2019,1,MN,Total Electric Power Industry,Coal,2145253
2019,1,MN,Total Electric Power Industry,Hydroelectric Conventional,94878
2019,1,MN,Total Electric Power Industry,Natural Gas,585311
2019,1,MN,Total Electric Power Industry,Nuclear,1299896
2019,1,MN,Total Electric Power Industry,Other,33230
2019,1,MN,Total Electric Power Industry,Petroleum,6500
2019,1,MN,Total Electric Power Industry,Solar Thermal and Photovoltaic,73832
2019,1,MN,Total Electric Power Industry,Other Biomass,42829
2019,1,MN,Total Electric Power Industry,Wind,1047920
2019,1,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,87983
2019,1,MN,"Combined Heat and Power, Industrial Power",Total,114385
2019,1,MN,"Combined Heat and Power, Industrial Power",Coal,33758
2019,1,MN,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,6434
2019,1,MN,"Combined Heat and Power, Industrial Power",Natural Gas,12882
2019,1,MN,"Combined Heat and Power, Industrial Power",Other,5084
2019,1,MN,"Combined Heat and Power, Industrial Power",Petroleum,122
2019,1,MN,"Combined Heat and Power, Industrial Power",Other Biomass,735
2019,1,MN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,55370
2019,1,MN,"Combined Heat and Power, Commercial Power",Total,17378
2019,1,MN,"Combined Heat and Power, Commercial Power",Coal,35
2019,1,MN,"Combined Heat and Power, Commercial Power",Natural Gas,11469
2019,1,MN,"Combined Heat and Power, Commercial Power",Other,1443
2019,1,MN,"Combined Heat and Power, Commercial Power",Petroleum,363
2019,1,MN,"Combined Heat and Power, Commercial Power",Other Biomass,1804
2019,1,MN,"Combined Heat and Power, Commercial Power",Wind,2264
2019,1,MN,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2019,1,MN,"Combined Heat and Power, Electric Power",Total,46671
2019,1,MN,"Combined Heat and Power, Electric Power",Natural Gas,23183
2019,1,MN,"Combined Heat and Power, Electric Power",Petroleum,0
2019,1,MN,"Combined Heat and Power, Electric Power",Other Biomass,7998
2019,1,MN,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,15490
2019,1,MN,"Electric Generators, Independent Power Producers",Total,990573
2019,1,MN,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,18369
2019,1,MN,"Electric Generators, Independent Power Producers",Natural Gas,56437
2019,1,MN,"Electric Generators, Independent Power Producers",Other,13434
2019,1,MN,"Electric Generators, Independent Power Producers",Petroleum,2295
2019,1,MN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,73666
2019,1,MN,"Electric Generators, Independent Power Producers",Other Biomass,15066
2019,1,MN,"Electric Generators, Independent Power Producers",Wind,811306
2019,1,MN,"Electric Generators, Electric Utilities",Total,4248626
2019,1,MN,"Electric Generators, Electric Utilities",Coal,2111461
2019,1,MN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,70075
2019,1,MN,"Electric Generators, Electric Utilities",Natural Gas,481340
2019,1,MN,"Electric Generators, Electric Utilities",Nuclear,1299896
2019,1,MN,"Electric Generators, Electric Utilities",Other,13269
2019,1,MN,"Electric Generators, Electric Utilities",Petroleum,3721
2019,1,MN,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,166
2019,1,MN,"Electric Generators, Electric Utilities",Other Biomass,17226
2019,1,MN,"Electric Generators, Electric Utilities",Wind,234351
2019,1,MN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,17122
2019,1,MO,Total Electric Power Industry,Total,7928737
2019,1,MO,Total Electric Power Industry,Coal,6065092
2019,1,MO,Total Electric Power Industry,Pumped Storage,49469
2019,1,MO,Total Electric Power Industry,Hydroelectric Conventional,179276
2019,1,MO,Total Electric Power Industry,Natural Gas,445502
2019,1,MO,Total Electric Power Industry,Nuclear,911445
2019,1,MO,Total Electric Power Industry,Other,0
2019,1,MO,Total Electric Power Industry,Petroleum,8460
2019,1,MO,Total Electric Power Industry,Solar Thermal and Photovoltaic,5991
2019,1,MO,Total Electric Power Industry,Other Biomass,7532
2019,1,MO,Total Electric Power Industry,Wind,250541
2019,1,MO,Total Electric Power Industry,Wood and Wood Derived Fuels,5429
2019,1,MO,"Combined Heat and Power, Industrial Power",Total,3816
2019,1,MO,"Combined Heat and Power, Industrial Power",Coal,0
2019,1,MO,"Combined Heat and Power, Industrial Power",Natural Gas,3683
2019,1,MO,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,1,MO,"Combined Heat and Power, Industrial Power",Other Biomass,133
2019,1,MO,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2019,1,MO,"Combined Heat and Power, Commercial Power",Total,13982
2019,1,MO,"Combined Heat and Power, Commercial Power",Coal,1549
2019,1,MO,"Combined Heat and Power, Commercial Power",Natural Gas,6951
2019,1,MO,"Combined Heat and Power, Commercial Power",Petroleum,3
2019,1,MO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,51
2019,1,MO,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,5429
2019,1,MO,"Combined Heat and Power, Electric Power",Total,8481
2019,1,MO,"Combined Heat and Power, Electric Power",Coal,0
2019,1,MO,"Combined Heat and Power, Electric Power",Natural Gas,8481
2019,1,MO,"Combined Heat and Power, Electric Power",Petroleum,0
2019,1,MO,"Electric Generators, Independent Power Producers",Total,425337
2019,1,MO,"Electric Generators, Independent Power Producers",Coal,0
2019,1,MO,"Electric Generators, Independent Power Producers",Natural Gas,166044
2019,1,MO,"Electric Generators, Independent Power Producers",Petroleum,0
2019,1,MO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,5760
2019,1,MO,"Electric Generators, Independent Power Producers",Other Biomass,2992
2019,1,MO,"Electric Generators, Independent Power Producers",Wind,250541
2019,1,MO,"Electric Generators, Electric Utilities",Total,7477120
2019,1,MO,"Electric Generators, Electric Utilities",Coal,6063543
2019,1,MO,"Electric Generators, Electric Utilities",Pumped Storage,49469
2019,1,MO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,179276
2019,1,MO,"Electric Generators, Electric Utilities",Natural Gas,260344
2019,1,MO,"Electric Generators, Electric Utilities",Nuclear,911445
2019,1,MO,"Electric Generators, Electric Utilities",Other,0
2019,1,MO,"Electric Generators, Electric Utilities",Petroleum,8457
2019,1,MO,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,180
2019,1,MO,"Electric Generators, Electric Utilities",Other Biomass,4407
2019,1,MO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2019,1,MS,Total Electric Power Industry,Total,5104853
2019,1,MS,Total Electric Power Industry,Coal,392662
2019,1,MS,Total Electric Power Industry,Natural Gas,3527801
2019,1,MS,Total Electric Power Industry,Nuclear,1050888
2019,1,MS,Total Electric Power Industry,Other,0
2019,1,MS,Total Electric Power Industry,Petroleum,1273
2019,1,MS,Total Electric Power Industry,Solar Thermal and Photovoltaic,19457
2019,1,MS,Total Electric Power Industry,Other Biomass,1320
2019,1,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,111451
2019,1,MS,"Combined Heat and Power, Industrial Power",Total,157476
2019,1,MS,"Combined Heat and Power, Industrial Power",Coal,0
2019,1,MS,"Combined Heat and Power, Industrial Power",Natural Gas,45430
2019,1,MS,"Combined Heat and Power, Industrial Power",Other,0
2019,1,MS,"Combined Heat and Power, Industrial Power",Petroleum,234
2019,1,MS,"Combined Heat and Power, Industrial Power",Other Biomass,361
2019,1,MS,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,111451
2019,1,MS,"Combined Heat and Power, Commercial Power",Total,0
2019,1,MS,"Combined Heat and Power, Commercial Power",Natural Gas,0
2019,1,MS,"Electric Generators, Independent Power Producers",Total,846463
2019,1,MS,"Electric Generators, Independent Power Producers",Coal,250789
2019,1,MS,"Electric Generators, Independent Power Producers",Natural Gas,575257
2019,1,MS,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,19457
2019,1,MS,"Electric Generators, Independent Power Producers",Other Biomass,959
2019,1,MS,"Electric Generators, Electric Utilities",Total,4100914
2019,1,MS,"Electric Generators, Electric Utilities",Coal,141873
2019,1,MS,"Electric Generators, Electric Utilities",Natural Gas,2907114
2019,1,MS,"Electric Generators, Electric Utilities",Nuclear,1050888
2019,1,MS,"Electric Generators, Electric Utilities",Petroleum,1039
2019,1,MT,Total Electric Power Industry,Total,2630172
2019,1,MT,Total Electric Power Industry,Coal,1463907
2019,1,MT,Total Electric Power Industry,Hydroelectric Conventional,811016
2019,1,MT,Total Electric Power Industry,Natural Gas,44901
2019,1,MT,Total Electric Power Industry,Other Gases,993
2019,1,MT,Total Electric Power Industry,Other,27136
2019,1,MT,Total Electric Power Industry,Petroleum,44458
2019,1,MT,Total Electric Power Industry,Solar Thermal and Photovoltaic,1932
2019,1,MT,Total Electric Power Industry,Wind,233984
2019,1,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,1845
2019,1,MT,"Combined Heat and Power, Industrial Power",Total,3671
2019,1,MT,"Combined Heat and Power, Industrial Power",Coal,914
2019,1,MT,"Combined Heat and Power, Industrial Power",Natural Gas,912
2019,1,MT,"Combined Heat and Power, Industrial Power",Other Gases,0
2019,1,MT,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,1,MT,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1845
2019,1,MT,"Combined Heat and Power, Electric Power",Total,44412
2019,1,MT,"Combined Heat and Power, Electric Power",Other Gases,993
2019,1,MT,"Combined Heat and Power, Electric Power",Petroleum,43419
2019,1,MT,"Electric Generators, Independent Power Producers",Total,1716040
2019,1,MT,"Electric Generators, Independent Power Producers",Coal,1436356
2019,1,MT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,11600
2019,1,MT,"Electric Generators, Independent Power Producers",Natural Gas,23938
2019,1,MT,"Electric Generators, Independent Power Producers",Other,27136
2019,1,MT,"Electric Generators, Independent Power Producers",Petroleum,1010
2019,1,MT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1932
2019,1,MT,"Electric Generators, Independent Power Producers",Wind,214069
2019,1,MT,"Electric Generators, Electric Utilities",Total,866049
2019,1,MT,"Electric Generators, Electric Utilities",Coal,26637
2019,1,MT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,799416
2019,1,MT,"Electric Generators, Electric Utilities",Natural Gas,20052
2019,1,MT,"Electric Generators, Electric Utilities",Petroleum,29
2019,1,MT,"Electric Generators, Electric Utilities",Wind,19915
2019,1,NC,Total Electric Power Industry,Total,11152457
2019,1,NC,Total Electric Power Industry,Coal,2354262
2019,1,NC,Total Electric Power Industry,Pumped Storage,0
2019,1,NC,Total Electric Power Industry,Hydroelectric Conventional,695213
2019,1,NC,Total Electric Power Industry,Natural Gas,3459815
2019,1,NC,Total Electric Power Industry,Nuclear,3882434
2019,1,NC,Total Electric Power Industry,Other,45213
2019,1,NC,Total Electric Power Industry,Petroleum,38115
2019,1,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,404887
2019,1,NC,Total Electric Power Industry,Other Biomass,51020
2019,1,NC,Total Electric Power Industry,Wind,53806
2019,1,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,167693
2019,1,NC,"Combined Heat and Power, Industrial Power",Total,153209
2019,1,NC,"Combined Heat and Power, Industrial Power",Coal,12950
2019,1,NC,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,808
2019,1,NC,"Combined Heat and Power, Industrial Power",Natural Gas,13772
2019,1,NC,"Combined Heat and Power, Industrial Power",Other,20534
2019,1,NC,"Combined Heat and Power, Industrial Power",Petroleum,912
2019,1,NC,"Combined Heat and Power, Industrial Power",Other Biomass,0
2019,1,NC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,104233
2019,1,NC,"Combined Heat and Power, Commercial Power",Total,24430
2019,1,NC,"Combined Heat and Power, Commercial Power",Coal,6747
2019,1,NC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,1578
2019,1,NC,"Combined Heat and Power, Commercial Power",Natural Gas,8935
2019,1,NC,"Combined Heat and Power, Commercial Power",Petroleum,131
2019,1,NC,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,6073
2019,1,NC,"Combined Heat and Power, Commercial Power",Other Biomass,965
2019,1,NC,"Combined Heat and Power, Electric Power",Total,53515
2019,1,NC,"Combined Heat and Power, Electric Power",Coal,3381
2019,1,NC,"Combined Heat and Power, Electric Power",Other,16108
2019,1,NC,"Combined Heat and Power, Electric Power",Petroleum,28
2019,1,NC,"Combined Heat and Power, Electric Power",Other Biomass,6754
2019,1,NC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,27244
2019,1,NC,"Electric Generators, Independent Power Producers",Total,1223228
2019,1,NC,"Electric Generators, Independent Power Producers",Coal,2644
2019,1,NC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,6318
2019,1,NC,"Electric Generators, Independent Power Producers",Natural Gas,696068
2019,1,NC,"Electric Generators, Independent Power Producers",Other,8571
2019,1,NC,"Electric Generators, Independent Power Producers",Petroleum,976
2019,1,NC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,375329
2019,1,NC,"Electric Generators, Independent Power Producers",Other Biomass,43300
2019,1,NC,"Electric Generators, Independent Power Producers",Wind,53806
2019,1,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,36217
2019,1,NC,"Electric Generators, Electric Utilities",Total,9698076
2019,1,NC,"Electric Generators, Electric Utilities",Coal,2328540
2019,1,NC,"Electric Generators, Electric Utilities",Pumped Storage,0
2019,1,NC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,686509
2019,1,NC,"Electric Generators, Electric Utilities",Natural Gas,2741040
2019,1,NC,"Electric Generators, Electric Utilities",Nuclear,3882434
2019,1,NC,"Electric Generators, Electric Utilities",Other,0
2019,1,NC,"Electric Generators, Electric Utilities",Petroleum,36069
2019,1,NC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,23485
2019,1,ND,Total Electric Power Industry,Total,3850029
2019,1,ND,Total Electric Power Industry,Coal,2531635
2019,1,ND,Total Electric Power Industry,Hydroelectric Conventional,191302
2019,1,ND,Total Electric Power Industry,Natural Gas,51731
2019,1,ND,Total Electric Power Industry,Other Gases,4595
2019,1,ND,Total Electric Power Industry,Other,3873
2019,1,ND,Total Electric Power Industry,Petroleum,4558
2019,1,ND,Total Electric Power Industry,Other Biomass,647
2019,1,ND,Total Electric Power Industry,Wind,1061688
2019,1,ND,"Combined Heat and Power, Industrial Power",Total,15813
2019,1,ND,"Combined Heat and Power, Industrial Power",Coal,9742
2019,1,ND,"Combined Heat and Power, Industrial Power",Natural Gas,829
2019,1,ND,"Combined Heat and Power, Industrial Power",Other Gases,4595
2019,1,ND,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,1,ND,"Combined Heat and Power, Industrial Power",Other Biomass,647
2019,1,ND,"Combined Heat and Power, Commercial Power",Total,20
2019,1,ND,"Combined Heat and Power, Commercial Power",Petroleum,20
2019,1,ND,"Electric Generators, Independent Power Producers",Total,656543
2019,1,ND,"Electric Generators, Independent Power Producers",Wind,656543
2019,1,ND,"Electric Generators, Electric Utilities",Total,3177653
2019,1,ND,"Electric Generators, Electric Utilities",Coal,2521893
2019,1,ND,"Electric Generators, Electric Utilities",Hydroelectric Conventional,191302
2019,1,ND,"Electric Generators, Electric Utilities",Natural Gas,50901
2019,1,ND,"Electric Generators, Electric Utilities",Other,3873
2019,1,ND,"Electric Generators, Electric Utilities",Petroleum,4538
2019,1,ND,"Electric Generators, Electric Utilities",Wind,405145
2019,1,NE,Total Electric Power Industry,Total,3335236
2019,1,NE,Total Electric Power Industry,Coal,2018675
2019,1,NE,Total Electric Power Industry,Hydroelectric Conventional,113857
2019,1,NE,Total Electric Power Industry,Natural Gas,26059
2019,1,NE,Total Electric Power Industry,Nuclear,599741
2019,1,NE,Total Electric Power Industry,Other,0
2019,1,NE,Total Electric Power Industry,Petroleum,1742
2019,1,NE,Total Electric Power Industry,Solar Thermal and Photovoltaic,1775
2019,1,NE,Total Electric Power Industry,Other Biomass,7920
2019,1,NE,Total Electric Power Industry,Wind,565464
2019,1,NE,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2019,1,NE,"Combined Heat and Power, Industrial Power",Total,38586
2019,1,NE,"Combined Heat and Power, Industrial Power",Coal,38586
2019,1,NE,"Combined Heat and Power, Industrial Power",Natural Gas,0
2019,1,NE,"Combined Heat and Power, Industrial Power",Other,0
2019,1,NE,"Combined Heat and Power, Industrial Power",Other Biomass,0
2019,1,NE,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2019,1,NE,"Combined Heat and Power, Commercial Power",Total,1794
2019,1,NE,"Combined Heat and Power, Commercial Power",Natural Gas,182
2019,1,NE,"Combined Heat and Power, Commercial Power",Other Biomass,1612
2019,1,NE,"Electric Generators, Independent Power Producers",Total,541883
2019,1,NE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1514
2019,1,NE,"Electric Generators, Independent Power Producers",Wind,540369
2019,1,NE,"Electric Generators, Electric Utilities",Total,2752972
2019,1,NE,"Electric Generators, Electric Utilities",Coal,1980090
2019,1,NE,"Electric Generators, Electric Utilities",Hydroelectric Conventional,113857
2019,1,NE,"Electric Generators, Electric Utilities",Natural Gas,25877
2019,1,NE,"Electric Generators, Electric Utilities",Nuclear,599741
2019,1,NE,"Electric Generators, Electric Utilities",Petroleum,1742
2019,1,NE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,261
2019,1,NE,"Electric Generators, Electric Utilities",Other Biomass,6309
2019,1,NE,"Electric Generators, Electric Utilities",Wind,25095
2019,1,NH,Total Electric Power Industry,Total,1612000
2019,1,NH,Total Electric Power Industry,Coal,120824
2019,1,NH,Total Electric Power Industry,Hydroelectric Conventional,191909
2019,1,NH,Total Electric Power Industry,Natural Gas,172446
2019,1,NH,Total Electric Power Industry,Nuclear,927928
2019,1,NH,Total Electric Power Industry,Other,4411
2019,1,NH,Total Electric Power Industry,Petroleum,3697
2019,1,NH,Total Electric Power Industry,Other Biomass,13082
2019,1,NH,Total Electric Power Industry,Wind,32594
2019,1,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,145108
2019,1,NH,"Combined Heat and Power, Industrial Power",Total,2433
2019,1,NH,"Combined Heat and Power, Industrial Power",Natural Gas,2433
2019,1,NH,"Combined Heat and Power, Industrial Power",Petroleum,0
2019,1,NH,"Combined Heat and Power, Commercial Power",Total,7439
2019,1,NH,"Combined Heat and Power, Commercial Power",Natural Gas,1081
2019,1,NH,"Combined Heat and Power, Commercial Power",Petroleum,2042
2019,1,NH,"Combined Heat and Power, Commercial Power",Other Biomass,4315
2019,1,NH,"Electric Generators, Independent Power Producers",Total,1417914
2019,1,NH,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,158096
2019,1,NH,"Electric Generators, Independent Power Producers",Natural Gas,168892
2019,1,NH,"Electric Generators, Independent Power Producers",Nuclear,927928
2019,1,NH,"Electric Generators, Independent Power Producers",Other,4411
2019,1,NH,"Electric Generators, Independent Power Producers",Petroleum,1269
2019,1,NH,"Electric Generators, Independent Power Producers",Other Biomass,8767
2019,1,NH,"Electric Generators, Independent Power Producers",Wind,32594
2019,1,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,115957
2019,1,NH,"Electric Generators, Electric Utilities",Total,184215
2019,1,NH,"Electric Generators, Electric Utilities",Coal,120824
2019,1,NH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,33813
2019,1,NH,"Electric Generators, Electric Utilities",Natural Gas,39
2019,1,NH,"Electric Generators, Electric Utilities",Petroleum,387
2019,1,NH,"Electric Generators, Electric Utilities",Other Biomass,0
2019,1,NH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,29152
2019,1,NJ,Total Electric Power Industry,Total,6044016
2019,1,NJ,Total Electric Power Industry,Coal,107286
2019,1,NJ,Total Electric Power Industry,Pumped Storage,-2180
2019,1,NJ,Total Electric Power Industry,Hydroelectric Conventional,3383
2019,1,NJ,Total Electric Power Industry,Natural Gas,3040086
2019,1,NJ,Total Electric Power Industry,Nuclear,2630613
2019,1,NJ,Total Electric Power Industry,Other Gases,19710
2019,1,NJ,Total Electric Power Industry,Other,52591
2019,1,NJ,Total Electric Power Industry,Petroleum,41668
2019,1,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,65070
2019,1,NJ,Total Electric Power Industry,Other Biomass,83949
2019,1,NJ,Total Electric Power Industry,Wind,1840
2019,1,NJ,"Combined Heat and Power, Industrial Power",Total,65997
2019,1,NJ,"Combined Heat and Power, Industrial Power",Natural Gas,33039
2019,1,NJ,"Combined Heat and Power, Industrial Power",Other Gases,19710
2019,1,NJ,"Combined Heat and Power, Industrial Power",Other,5953
2019,1,NJ,"Combined Heat and Power, Industrial Power",Petroleum,6934
2019,1,NJ,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,361
2019,1,NJ,"Combined Heat and Power, Commercial Power",Total,45409
2019,1,NJ,"Combined Heat and Power, Commercial Power",Natural Gas,8235
2019,1,NJ,"Combined Heat and Power, Commercial Power",Other,13463
2019,1,NJ,"Combined Heat and Power, Commercial Power",Petroleum,291
